"id","hexID","X63","X64","X65","X66","X67","X68","X69","X71","X72","rel_63","rel_64","rel_65","rel_66","rel_67","rel_68","rel_69","rel_71","rel_72","relMax","absMax","maxLevel","total","antwort"
"ID911","ID911",911,49,7,14,2,1,1,216,8,2,0.163333333333333,0.0233333333333333,0.0466666666666667,0.00666666666666667,0.00333333333333333,0.00333333333333333,0.72,0.0266666666666667,0.00666666666666667,0.72,216,"69",300,"schwatzen / schwätzen"
"ID912","ID912",912,88,23,59,8,3,3,528,3,8,0.121715076071923,0.0318118948824343,0.0816044260027663,0.0110650069156293,0.004149377593361,0.004149377593361,0.730290456431535,0.004149377593361,0.0110650069156293,0.730290456431535,528,"69",723,"schwatzen / schwätzen"
"ID913","ID913",913,196,29,67,21,1,4,782,7,4,0.176417641764176,0.0261026102610261,0.0603060306030603,0.0189018901890189,0.0009000900090009,0.0036003600360036,0.703870387038704,0.0063006300630063,0.0036003600360036,0.703870387038704,782,"69",1111,"schwatzen / schwätzen"
"ID914","ID914",914,935,102,226,120,7,21,2480,34,43,0.235635080645161,0.0257056451612903,0.0569556451612903,0.030241935483871,0.00176411290322581,0.00529233870967742,0.625,0.00856854838709677,0.0108366935483871,0.625,2480,"69",3968,"schwatzen / schwätzen"
"ID915","ID915",915,864,122,285,84,5,13,2459,32,39,0.221368178324366,0.0312580066615424,0.0730207532667179,0.02152190622598,0.00128106584678452,0.00333077120163976,0.630028183448629,0.00819882141942096,0.00999231360491929,0.630028183448629,2459,"69",3903,"schwatzen / schwätzen"
"ID916","ID916",916,162,33,69,9,1,2,703,13,4,0.162650602409639,0.0331325301204819,0.0692771084337349,0.00903614457831325,0.00100401606425703,0.00200803212851406,0.705823293172691,0.0130522088353414,0.00401606425702811,0.705823293172691,703,"69",996,"schwatzen / schwätzen"
"ID917","ID917",917,180,41,79,7,1,4,798,8,13,0.159151193633952,0.0362511052166225,0.0698496905393457,0.00618921308576481,0.000884173297966401,0.00353669319186561,0.705570291777188,0.00707338638373121,0.0114942528735632,0.705570291777188,798,"69",1131,"schwatzen / schwätzen"
"ID918","ID918",918,157,63,100,18,1,1,739,7,8,0.143510054844607,0.0575868372943327,0.0914076782449726,0.0164533820840951,0.000914076782449726,0.000914076782449726,0.675502742230347,0.00639853747714808,0.00731261425959781,0.675502742230347,739,"69",1094,"schwatzen / schwätzen"
"ID919","ID919",919,62,29,42,5,0,1,287,1,3,0.144186046511628,0.0674418604651163,0.0976744186046512,0.0116279069767442,0,0.00232558139534884,0.667441860465116,0.00232558139534884,0.00697674418604651,0.667441860465116,287,"69",430,"schwatzen / schwätzen"
"ID920","ID920",920,131,90,75,6,0,2,530,6,11,0.153936545240893,0.105757931844888,0.0881316098707403,0.00705052878965922,0,0.00235017626321974,0.622796709753232,0.00705052878965922,0.0129259694477086,0.622796709753232,530,"69",851,"schwatzen / schwätzen"
"ID921","ID921",921,59,48,24,4,1,0,192,1,2,0.178247734138973,0.145015105740181,0.0725075528700906,0.0120845921450151,0.00302114803625378,0,0.580060422960725,0.00302114803625378,0.00604229607250755,0.580060422960725,192,"69",331,"schwatzen / schwätzen"
"ID922","ID922",922,13,45,8,0,0,0,39,0,0,0.123809523809524,0.428571428571429,0.0761904761904762,0,0,0,0.371428571428571,0,0,0.428571428571429,45,"64",105,"ratschen"
"ID923","ID923",923,12,123,2,1,0,0,20,1,0,0.0754716981132075,0.773584905660377,0.0125786163522013,0.00628930817610063,0,0,0.125786163522013,0.00628930817610063,0,0.773584905660377,123,"64",159,"ratschen"
"ID924","ID924",924,34,340,9,4,0,1,24,1,1,0.0821256038647343,0.821256038647343,0.0217391304347826,0.00966183574879227,0,0.00241545893719807,0.0579710144927536,0.00241545893719807,0.00241545893719807,0.821256038647343,340,"64",414,"ratschen"
"ID925","ID925",925,14,144,5,1,0,0,10,0,0,0.0804597701149425,0.827586206896552,0.028735632183908,0.00574712643678161,0,0,0.0574712643678161,0,0,0.827586206896552,144,"64",174,"ratschen"
"ID926","ID926",926,20,170,10,1,0,0,4,0,1,0.0970873786407767,0.825242718446602,0.0485436893203883,0.00485436893203883,0,0,0.0194174757281553,0,0.00485436893203883,0.825242718446602,170,"64",206,"ratschen"
"ID927","ID927",927,22,356,18,4,0,1,2,0,1,0.0544554455445545,0.881188118811881,0.0445544554455446,0.0099009900990099,0,0.00247524752475248,0.00495049504950495,0,0.00247524752475248,0.881188118811881,356,"64",404,"ratschen"
"ID928","ID928",928,108,1204,30,6,1,2,10,3,7,0.0787746170678337,0.87819110138585,0.0218818380743982,0.00437636761487965,0.000729394602479942,0.00145878920495988,0.00729394602479942,0.00218818380743982,0.00510576221735959,0.87819110138585,1204,"64",1371,"ratschen"
"ID929","ID929",929,9,169,6,0,0,0,1,0,2,0.0481283422459893,0.903743315508021,0.0320855614973262,0,0,0,0.0053475935828877,0,0.0106951871657754,0.903743315508021,169,"64",187,"ratschen"
"ID930","ID930",930,10,145,3,1,0,0,0,1,0,0.0625,0.90625,0.01875,0.00625,0,0,0,0.00625,0,0.90625,145,"64",160,"ratschen"
"ID931","ID931",931,3,175,0,0,0,0,1,0,0,0.0167597765363128,0.977653631284916,0,0,0,0,0.00558659217877095,0,0,0.977653631284916,175,"64",179,"ratschen"
"ID932","ID932",932,6,131,4,1,0,0,0,1,0,0.041958041958042,0.916083916083916,0.027972027972028,0.00699300699300699,0,0,0,0.00699300699300699,0,0.916083916083916,131,"64",143,"ratschen"
"ID933","ID933",933,1,146,2,1,0,1,1,0,0,0.00657894736842105,0.960526315789474,0.0131578947368421,0.00657894736842105,0,0.00657894736842105,0.00657894736842105,0,0,0.960526315789474,146,"64",152,"ratschen"
"ID934","ID934",934,5,107,0,0,1,0,0,0,1,0.043859649122807,0.93859649122807,0,0,0.0087719298245614,0,0,0,0.0087719298245614,0.93859649122807,107,"64",114,"ratschen"
"ID935","ID935",935,4,105,1,1,0,0,2,0,1,0.0350877192982456,0.921052631578947,0.0087719298245614,0.0087719298245614,0,0,0.0175438596491228,0,0.0087719298245614,0.921052631578947,105,"64",114,"ratschen"
"ID936","ID936",936,1,142,1,0,0,0,3,0,0,0.00680272108843537,0.965986394557823,0.00680272108843537,0,0,0,0.0204081632653061,0,0,0.965986394557823,142,"64",147,"ratschen"
"ID937","ID937",937,13,260,7,0,0,0,5,0,3,0.0451388888888889,0.902777777777778,0.0243055555555556,0,0,0,0.0173611111111111,0,0.0104166666666667,0.902777777777778,260,"64",288,"ratschen"
"ID938","ID938",938,3,150,7,1,0,0,1,0,1,0.0184049079754601,0.920245398773006,0.0429447852760736,0.00613496932515337,0,0,0.00613496932515337,0,0.00613496932515337,0.920245398773006,150,"64",163,"ratschen"
"ID939","ID939",939,2,87,0,0,0,1,0,0,0,0.0222222222222222,0.966666666666667,0,0,0,0.0111111111111111,0,0,0,0.966666666666667,87,"64",90,"ratschen"
"ID940","ID940",940,3,138,1,0,0,0,1,0,0,0.020979020979021,0.965034965034965,0.00699300699300699,0,0,0,0.00699300699300699,0,0,0.965034965034965,138,"64",143,"ratschen"
"ID941","ID941",941,3,139,4,0,0,0,3,1,3,0.0196078431372549,0.908496732026144,0.0261437908496732,0,0,0,0.0196078431372549,0.0065359477124183,0.0196078431372549,0.908496732026144,139,"64",153,"ratschen"
"ID942","ID942",942,4,48,0,0,0,0,0,0,1,0.0754716981132075,0.905660377358491,0,0,0,0,0,0,0.0188679245283019,0.905660377358491,48,"64",53,"ratschen"
"ID943","ID943",943,8,2,59,3,0,0,0,0,1,0.10958904109589,0.0273972602739726,0.808219178082192,0.0410958904109589,0,0,0,0,0.0136986301369863,0.808219178082192,59,"65",73,"tratschen"
"ID944","ID944",944,19,3,127,6,0,0,0,0,0,0.12258064516129,0.0193548387096774,0.819354838709677,0.0387096774193548,0,0,0,0,0,0.819354838709677,127,"65",155,"tratschen"
"ID945","ID945",945,17,0,86,5,0,0,0,0,0,0.157407407407407,0,0.796296296296296,0.0462962962962963,0,0,0,0,0,0.796296296296296,86,"65",108,"tratschen"
"ID946","ID946",946,2,1,39,4,0,0,0,0,1,0.0425531914893617,0.0212765957446809,0.829787234042553,0.0851063829787234,0,0,0,0,0.0212765957446809,0.829787234042553,39,"65",47,"tratschen"
"ID947","ID947",947,2,0,13,2,0,0,0,0,0,0.117647058823529,0,0.764705882352941,0.117647058823529,0,0,0,0,0,0.764705882352941,13,"65",17,"tratschen"
"ID948","ID948",948,0,2,15,1,0,0,0,0,0,0,0.111111111111111,0.833333333333333,0.0555555555555556,0,0,0,0,0,0.833333333333333,15,"65",18,"tratschen"
"ID949","ID949",949,9,1,29,16,0,0,0,0,2,0.157894736842105,0.0175438596491228,0.508771929824561,0.280701754385965,0,0,0,0,0.0350877192982456,0.508771929824561,29,"65",57,"tratschen"
"ID950","ID950",950,3,1,5,3,0,0,1,0,0,0.230769230769231,0.0769230769230769,0.384615384615385,0.230769230769231,0,0,0.0769230769230769,0,0,0.384615384615385,5,"65",13,"tratschen"
"ID951","ID951",951,1,0,6,4,0,0,0,0,0,0.0909090909090909,0,0.545454545454545,0.363636363636364,0,0,0,0,0,0.545454545454545,6,"65",11,"tratschen"
"ID952","ID952",952,147,20,101,10,0,2,297,81,6,0.221385542168675,0.0301204819277108,0.15210843373494,0.0150602409638554,0,0.00301204819277108,0.447289156626506,0.121987951807229,0.00903614457831325,0.447289156626506,297,"69",664,"schwatzen / schwätzen"
"ID953","ID953",953,280,19,114,35,3,8,441,94,7,0.27972027972028,0.018981018981019,0.113886113886114,0.034965034965035,0.002997002997003,0.00799200799200799,0.440559440559441,0.0939060939060939,0.00699300699300699,0.440559440559441,441,"69",1001,"schwatzen / schwätzen"
"ID954","ID954",954,169,21,68,9,1,1,393,38,7,0.239038189533239,0.0297029702970297,0.0961810466760962,0.0127298444130127,0.00141442715700141,0.00141442715700141,0.555869872701556,0.0537482319660538,0.0099009900990099,0.555869872701556,393,"69",707,"schwatzen / schwätzen"
"ID955","ID955",955,272,30,104,22,1,5,855,45,6,0.202985074626866,0.0223880597014925,0.0776119402985075,0.0164179104477612,0.000746268656716418,0.00373134328358209,0.638059701492537,0.0335820895522388,0.00447761194029851,0.638059701492537,855,"69",1340,"schwatzen / schwätzen"
"ID956","ID956",956,84,13,35,5,1,3,395,6,0,0.154981549815498,0.0239852398523985,0.0645756457564576,0.00922509225092251,0.0018450184501845,0.00553505535055351,0.728782287822878,0.011070110701107,0,0.728782287822878,395,"69",542,"schwatzen / schwätzen"
"ID957","ID957",957,135,29,53,12,1,6,523,18,5,0.172634271099744,0.0370843989769821,0.0677749360613811,0.0153452685421995,0.00127877237851662,0.00767263427109974,0.668797953964194,0.0230179028132992,0.00639386189258312,0.668797953964194,523,"69",782,"schwatzen / schwätzen"
"ID958","ID958",958,387,79,114,30,4,11,1598,34,18,0.17010989010989,0.0347252747252747,0.0501098901098901,0.0131868131868132,0.00175824175824176,0.00483516483516484,0.702417582417582,0.0149450549450549,0.00791208791208791,0.702417582417582,1598,"69",2275,"schwatzen / schwätzen"
"ID959","ID959",959,176,46,77,14,0,1,873,11,7,0.146058091286307,0.0381742738589212,0.0639004149377593,0.0116182572614108,0,0.000829875518672199,0.72448132780083,0.00912863070539419,0.00580912863070539,0.72448132780083,873,"69",1205,"schwatzen / schwätzen"
"ID960","ID960",960,90,29,34,5,1,2,475,7,6,0.138674884437596,0.0446841294298921,0.0523882896764253,0.00770416024653313,0.00154083204930663,0.00308166409861325,0.731895223420647,0.0107858243451464,0.00924499229583975,0.731895223420647,475,"69",649,"schwatzen / schwätzen"
"ID961","ID961",961,35,13,29,3,0,1,221,3,2,0.11400651465798,0.0423452768729642,0.0944625407166124,0.00977198697068404,0,0.00325732899022801,0.719869706840391,0.00977198697068404,0.00651465798045603,0.719869706840391,221,"69",307,"schwatzen / schwätzen"
"ID962","ID962",962,38,22,37,5,0,2,228,1,0,0.114114114114114,0.0660660660660661,0.111111111111111,0.015015015015015,0,0.00600600600600601,0.684684684684685,0.003003003003003,0,0.684684684684685,228,"69",333,"schwatzen / schwätzen"
"ID963","ID963",963,106,69,112,3,0,1,552,3,3,0.124852767962309,0.0812720848056537,0.131919905771496,0.00353356890459364,0,0.00117785630153121,0.65017667844523,0.00353356890459364,0.00353356890459364,0.65017667844523,552,"69",849,"schwatzen / schwätzen"
"ID964","ID964",964,84,64,93,6,1,1,372,3,4,0.133757961783439,0.101910828025478,0.148089171974522,0.00955414012738853,0.00159235668789809,0.00159235668789809,0.592356687898089,0.00477707006369427,0.00636942675159236,0.592356687898089,372,"69",628,"schwatzen / schwätzen"
"ID965","ID965",965,29,59,24,0,0,1,181,0,4,0.0973154362416107,0.197986577181208,0.0805369127516778,0,0,0.00335570469798658,0.60738255033557,0,0.0134228187919463,0.60738255033557,181,"69",298,"schwatzen / schwätzen"
"ID966","ID966",966,33,300,17,1,1,3,76,1,4,0.0756880733944954,0.688073394495413,0.0389908256880734,0.00229357798165138,0.00229357798165138,0.00688073394495413,0.174311926605505,0.00229357798165138,0.00917431192660551,0.688073394495413,300,"64",436,"ratschen"
"ID967","ID967",967,22,124,8,1,0,1,18,0,3,0.124293785310734,0.700564971751412,0.0451977401129944,0.00564971751412429,0,0.00564971751412429,0.101694915254237,0,0.0169491525423729,0.700564971751412,124,"64",177,"ratschen"
"ID968","ID968",968,12,97,5,1,0,0,5,1,1,0.0983606557377049,0.795081967213115,0.040983606557377,0.00819672131147541,0,0,0.040983606557377,0.00819672131147541,0.00819672131147541,0.795081967213115,97,"64",122,"ratschen"
"ID969","ID969",969,14,98,5,1,0,0,3,0,0,0.115702479338843,0.809917355371901,0.0413223140495868,0.00826446280991736,0,0,0.0247933884297521,0,0,0.809917355371901,98,"64",121,"ratschen"
"ID970","ID970",970,23,265,13,4,1,1,1,0,1,0.0744336569579288,0.857605177993528,0.0420711974110032,0.0129449838187702,0.00323624595469256,0.00323624595469256,0.00323624595469256,0,0.00323624595469256,0.857605177993528,265,"64",309,"ratschen"
"ID971","ID971",971,10,142,4,0,0,0,2,0,2,0.0625,0.8875,0.025,0,0,0,0.0125,0,0.0125,0.8875,142,"64",160,"ratschen"
"ID972","ID972",972,8,150,5,1,0,0,3,0,0,0.0479041916167665,0.898203592814371,0.029940119760479,0.00598802395209581,0,0,0.0179640718562874,0,0,0.898203592814371,150,"64",167,"ratschen"
"ID973","ID973",973,13,134,5,2,0,0,1,0,0,0.0838709677419355,0.864516129032258,0.032258064516129,0.0129032258064516,0,0,0.00645161290322581,0,0,0.864516129032258,134,"64",155,"ratschen"
"ID974","ID974",974,12,406,10,2,0,0,4,0,2,0.0275229357798165,0.931192660550459,0.0229357798165138,0.00458715596330275,0,0,0.00917431192660551,0,0.00458715596330275,0.931192660550459,406,"64",436,"ratschen"
"ID975","ID975",975,14,217,8,2,0,2,3,0,1,0.0566801619433198,0.878542510121457,0.0323886639676113,0.00809716599190283,0,0.00809716599190283,0.0121457489878543,0,0.00404858299595142,0.878542510121457,217,"64",247,"ratschen"
"ID976","ID976",976,31,325,14,8,0,1,4,0,2,0.0805194805194805,0.844155844155844,0.0363636363636364,0.0207792207792208,0,0.0025974025974026,0.0103896103896104,0,0.00519480519480519,0.844155844155844,325,"64",385,"ratschen"
"ID977","ID977",977,6,108,2,0,0,0,1,0,0,0.0512820512820513,0.923076923076923,0.0170940170940171,0,0,0,0.00854700854700855,0,0,0.923076923076923,108,"64",117,"ratschen"
"ID978","ID978",978,28,538,14,6,0,0,3,0,4,0.0472175379426644,0.907251264755481,0.0236087689713322,0.0101180438448567,0,0,0.00505902192242833,0,0.00674536256323777,0.907251264755481,538,"64",593,"ratschen"
"ID979","ID979",979,13,350,15,2,0,1,1,0,3,0.0337662337662338,0.909090909090909,0.038961038961039,0.00519480519480519,0,0.0025974025974026,0.0025974025974026,0,0.00779220779220779,0.909090909090909,350,"64",385,"ratschen"
"ID980","ID980",980,3,96,3,0,0,0,0,0,0,0.0294117647058824,0.941176470588235,0.0294117647058824,0,0,0,0,0,0,0.941176470588235,96,"64",102,"ratschen"
"ID981","ID981",981,8,237,7,1,0,0,0,0,0,0.0316205533596838,0.936758893280632,0.0276679841897233,0.00395256916996047,0,0,0,0,0,0.936758893280632,237,"64",253,"ratschen"
"ID982","ID982",982,3,104,2,0,0,0,0,0,0,0.0275229357798165,0.954128440366973,0.018348623853211,0,0,0,0,0,0,0.954128440366973,104,"64",109,"ratschen"
"ID983","ID983",983,1,118,8,1,0,0,1,0,2,0.00763358778625954,0.900763358778626,0.0610687022900763,0.00763358778625954,0,0,0.00763358778625954,0,0.0152671755725191,0.900763358778626,118,"64",131,"ratschen"
"ID984","ID984",984,3,48,5,0,0,0,0,0,1,0.0526315789473684,0.842105263157895,0.087719298245614,0,0,0,0,0,0.0175438596491228,0.842105263157895,48,"64",57,"ratschen"
"ID985","ID985",985,3,1,25,4,0,0,0,0,0,0.0909090909090909,0.0303030303030303,0.757575757575758,0.121212121212121,0,0,0,0,0,0.757575757575758,25,"65",33,"tratschen"
"ID986","ID986",986,7,2,33,2,0,0,0,0,1,0.155555555555556,0.0444444444444444,0.733333333333333,0.0444444444444444,0,0,0,0,0.0222222222222222,0.733333333333333,33,"65",45,"tratschen"
"ID987","ID987",987,0,0,22,1,0,0,0,0,0,0,0,0.956521739130435,0.0434782608695652,0,0,0,0,0,0.956521739130435,22,"65",23,"tratschen"
"ID988","ID988",988,56,17,24,4,0,0,36,102,5,0.229508196721311,0.069672131147541,0.0983606557377049,0.0163934426229508,0,0,0.147540983606557,0.418032786885246,0.0204918032786885,0.418032786885246,102,"71",244,"babbeln"
"ID989","ID989",989,365,49,121,33,0,5,450,259,12,0.282071097372488,0.0378670788253478,0.0935085007727975,0.0255023183925811,0,0.00386398763523957,0.347758887171561,0.20015455950541,0.00927357032457496,0.347758887171561,450,"69",1294,"schwatzen / schwätzen"
"ID990","ID990",990,835,43,232,64,3,10,1026,254,40,0.333067411248504,0.0171519744714799,0.0925408855205425,0.0255285201435979,0.00119664938173115,0.00398883127243718,0.409254088552054,0.101316314319904,0.0159553250897487,0.409254088552054,1026,"69",2507,"schwatzen / schwätzen"
"ID991","ID991",991,150,24,77,20,0,4,353,75,6,0.211565585331453,0.0338504936530324,0.108603667136812,0.0282087447108604,0,0.00564174894217207,0.497884344146685,0.105782792665726,0.00846262341325811,0.497884344146685,353,"69",709,"schwatzen / schwätzen"
"ID992","ID992",992,62,20,45,8,0,1,305,29,3,0.13107822410148,0.0422832980972516,0.0951374207188161,0.0169133192389006,0,0.00211416490486258,0.644820295983087,0.0613107822410148,0.00634249471458774,0.644820295983087,305,"69",473,"schwatzen / schwätzen"
"ID993","ID993",993,34,20,26,3,0,2,197,5,4,0.116838487972509,0.0687285223367698,0.0893470790378007,0.0103092783505155,0,0.00687285223367698,0.676975945017182,0.0171821305841924,0.013745704467354,0.676975945017182,197,"69",291,"schwatzen / schwätzen"
"ID994","ID994",994,88,38,44,13,0,0,414,27,7,0.13946117274168,0.0602218700475436,0.0697305863708399,0.0206022187004754,0,0,0.656101426307448,0.0427892234548336,0.0110935023771791,0.656101426307448,414,"69",631,"schwatzen / schwätzen"
"ID995","ID995",995,109,21,46,6,0,3,483,24,5,0.156384505021521,0.03012912482066,0.0659971305595409,0.00860832137733142,0,0.00430416068866571,0.692969870875179,0.0344332855093257,0.00717360114777618,0.692969870875179,483,"69",697,"schwatzen / schwätzen"
"ID996","ID996",996,23,14,18,6,1,2,205,5,1,0.0836363636363636,0.0509090909090909,0.0654545454545455,0.0218181818181818,0.00363636363636364,0.00727272727272727,0.745454545454545,0.0181818181818182,0.00363636363636364,0.745454545454545,205,"69",275,"schwatzen / schwätzen"
"ID997","ID997",997,41,9,16,2,1,0,159,4,0,0.176724137931034,0.0387931034482759,0.0689655172413793,0.00862068965517241,0.00431034482758621,0,0.685344827586207,0.0172413793103448,0,0.685344827586207,159,"69",232,"schwatzen / schwätzen"
"ID998","ID998",998,66,16,47,6,0,1,282,7,5,0.153488372093023,0.0372093023255814,0.109302325581395,0.013953488372093,0,0.00232558139534884,0.655813953488372,0.0162790697674419,0.0116279069767442,0.655813953488372,282,"69",430,"schwatzen / schwätzen"
"ID999","ID999",999,15,10,10,0,0,1,76,5,3,0.125,0.0833333333333333,0.0833333333333333,0,0,0.00833333333333333,0.633333333333333,0.0416666666666667,0.025,0.633333333333333,76,"69",120,"schwatzen / schwätzen"
"ID1000","ID1000",1000,28,34,52,1,0,0,177,3,2,0.0942760942760943,0.114478114478114,0.175084175084175,0.00336700336700337,0,0,0.595959595959596,0.0101010101010101,0.00673400673400673,0.595959595959596,177,"69",297,"schwatzen / schwätzen"
"ID1001","ID1001",1001,34,84,14,2,0,0,55,2,1,0.177083333333333,0.4375,0.0729166666666667,0.0104166666666667,0,0,0.286458333333333,0.0104166666666667,0.00520833333333333,0.4375,84,"64",192,"ratschen"
"ID1002","ID1002",1002,14,61,11,2,1,1,10,0,4,0.134615384615385,0.586538461538462,0.105769230769231,0.0192307692307692,0.00961538461538462,0.00961538461538462,0.0961538461538462,0,0.0384615384615385,0.586538461538462,61,"64",104,"ratschen"
