"id","hexID","X34","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","rel_34","rel_36","rel_37","rel_38","rel_39","rel_40","rel_41","rel_42","rel_43","rel_44","rel_45","rel_46","relMax","absMax","maxLevel","total","antwort"
"ID148","ID148",148,0,0,0,467,0,0,0,0,1,0,15,22,0,0,0,0.924752475247525,0,0,0,0,0.00198019801980198,0,0.0297029702970297,0.0435643564356436,0.924752475247525,467,"38",505,"Krampus"
"ID149","ID149",149,0,0,0,52,0,0,0,0,0,0,1,3,0,0,0,0.928571428571429,0,0,0,0,0,0,0.0178571428571429,0.0535714285714286,0.928571428571429,52,"38",56,"Krampus"
"ID150","ID150",150,0,0,0,97,0,0,0,0,0,0,1,8,0,0,0,0.915094339622642,0,0,0,0,0,0,0.00943396226415094,0.0754716981132075,0.915094339622642,97,"38",106,"Krampus"
"ID151","ID151",151,0,0,0,71,0,0,0,0,0,0,1,2,0,0,0,0.959459459459459,0,0,0,0,0,0,0.0135135135135135,0.027027027027027,0.959459459459459,71,"38",74,"Krampus"
"ID152","ID152",152,0,0,0,22,0,0,0,0,0,0,0,3,0,0,0,0.88,0,0,0,0,0,0,0,0.12,0.88,22,"38",25,"Krampus"
"ID153","ID153",153,0,0,0,23,0,0,0,0,0,0,0,3,0,0,0,0.884615384615385,0,0,0,0,0,0,0,0.115384615384615,0.884615384615385,23,"38",26,"Krampus"
"ID154","ID154",154,0,1,0,46,0,0,0,0,0,0,1,5,0,0.0188679245283019,0,0.867924528301887,0,0,0,0,0,0,0.0188679245283019,0.0943396226415094,0.867924528301887,46,"38",53,"Krampus"
"ID155","ID155",155,1,0,0,29,1,0,0,0,0,0,2,7,0.025,0,0,0.725,0.025,0,0,0,0,0,0.05,0.175,0.725,29,"38",40,"Krampus"
"ID156","ID156",156,2,0,0,33,0,0,0,0,0,0,1,9,0.0444444444444444,0,0,0.733333333333333,0,0,0,0,0,0,0.0222222222222222,0.2,0.733333333333333,33,"38",45,"Krampus"
"ID157","ID157",157,1,0,0,27,0,0,0,0,0,0,1,4,0.0303030303030303,0,0,0.818181818181818,0,0,0,0,0,0,0.0303030303030303,0.121212121212121,0.818181818181818,27,"38",33,"Krampus"
"ID158","ID158",158,0,0,0,11,0,0,0,0,0,0,0,1,0,0,0,0.916666666666667,0,0,0,0,0,0,0,0.0833333333333333,0.916666666666667,11,"38",12,"Krampus"
"ID159","ID159",159,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,"46",1,"Word unknown"
"ID160","ID160",160,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,"39",1,"Grittibänz"
"ID161","ID161",161,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,"39",1,"Grittibänz"
"ID162","ID162",162,0,0,0,0,77,0,0,0,0,0,0,1,0,0,0,0,0.987179487179487,0,0,0,0,0,0,0.0128205128205128,0.987179487179487,77,"39",78,"Grittibänz"
"ID163","ID163",163,0,1,0,0,177,4,0,1,0,0,2,1,0,0.00537634408602151,0,0,0.951612903225806,0.021505376344086,0,0.00537634408602151,0,0,0.010752688172043,0.00537634408602151,0.951612903225806,177,"39",186,"Grittibänz"
"ID164","ID164",164,0,0,0,1,415,4,0,0,0,0,1,3,0,0,0,0.00235849056603774,0.97877358490566,0.00943396226415094,0,0,0,0,0.00235849056603774,0.00707547169811321,0.97877358490566,415,"39",424,"Grittibänz"
"ID165","ID165",165,1,0,0,2,473,4,1,0,0,0,1,3,0.00206185567010309,0,0,0.00412371134020619,0.975257731958763,0.00824742268041237,0.00206185567010309,0,0,0,0.00206185567010309,0.00618556701030928,0.975257731958763,473,"39",485,"Grittibänz"
"ID166","ID166",166,1,2,0,0,95,1,1,0,0,0,0,0,0.01,0.02,0,0,0.95,0.01,0.01,0,0,0,0,0,0.95,95,"39",100,"Grittibänz"
"ID167","ID167",167,2,0,0,0,33,0,0,0,0,0,0,1,0.0555555555555556,0,0,0,0.916666666666667,0,0,0,0,0,0,0.0277777777777778,0.916666666666667,33,"39",36,"Grittibänz"
"ID168","ID168",168,1,0,0,0,29,1,0,0,0,0,0,0,0.032258064516129,0,0,0,0.935483870967742,0.032258064516129,0,0,0,0,0,0,0.935483870967742,29,"39",31,"Grittibänz"
"ID169","ID169",169,0,0,1,0,76,0,0,0,0,0,0,1,0,0,0.0128205128205128,0,0.974358974358974,0,0,0,0,0,0,0.0128205128205128,0.974358974358974,76,"39",78,"Grittibänz"
"ID170","ID170",170,0,0,0,1,20,0,1,0,0,0,0,1,0,0,0,0.0434782608695652,0.869565217391304,0,0.0434782608695652,0,0,0,0,0.0434782608695652,0.869565217391304,20,"39",23,"Grittibänz"
"ID171","ID171",171,0,0,0,0,68,0,0,0,0,0,0,1,0,0,0,0,0.985507246376812,0,0,0,0,0,0,0.0144927536231884,0.985507246376812,68,"39",69,"Grittibänz"
"ID172","ID172",172,1,0,0,0,23,0,0,0,0,0,0,0,0.0416666666666667,0,0,0,0.958333333333333,0,0,0,0,0,0,0,0.958333333333333,23,"39",24,"Grittibänz"
"ID173","ID173",173,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15,"39",15,"Grittibänz"
"ID174","ID174",174,1,0,0,0,10,0,0,0,0,0,0,0,0.0909090909090909,0,0,0,0.909090909090909,0,0,0,0,0,0,0,0.909090909090909,10,"39",11,"Grittibänz"
"ID175","ID175",175,1,0,0,0,22,1,0,1,0,0,2,0,0.037037037037037,0,0,0,0.814814814814815,0.037037037037037,0,0.037037037037037,0,0,0.0740740740740741,0,0.814814814814815,22,"39",27,"Grittibänz"
"ID176","ID176",176,0,0,0,0,70,0,0,0,0,0,0,1,0,0,0,0,0.985915492957746,0,0,0,0,0,0,0.0140845070422535,0.985915492957746,70,"39",71,"Grittibänz"
"ID177","ID177",177,1,0,0,0,363,1,0,1,0,0,1,6,0.00268096514745308,0,0,0,0.973190348525469,0.00268096514745308,0,0.00268096514745308,0,0,0.00268096514745308,0.0160857908847185,0.973190348525469,363,"39",373,"Grittibänz"
"ID178","ID178",178,1,0,1,0,30,0,0,0,0,0,0,1,0.0303030303030303,0,0.0303030303030303,0,0.909090909090909,0,0,0,0,0,0,0.0303030303030303,0.909090909090909,30,"39",33,"Grittibänz"
"ID179","ID179",179,1,0,0,0,30,0,1,1,0,0,0,1,0.0294117647058824,0,0,0,0.882352941176471,0,0.0294117647058824,0.0294117647058824,0,0,0,0.0294117647058824,0.882352941176471,30,"39",34,"Grittibänz"
"ID180","ID180",180,0,0,0,1,3,1,0,0,0,0,2,1,0,0,0,0.125,0.375,0.125,0,0,0,0,0.25,0.125,0.375,3,"39",8,"Grittibänz"
"ID181","ID181",181,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0.25,0.5,0.25,0,0,0,0,0,0,0.5,2,"39",4,"Grittibänz"
"ID182","ID182",182,0,0,1,1,1,0,0,0,0,0,0,3,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0,0,0,0,0,0,0.5,0.5,3,"46",6,"Word unknown"
"ID183","ID183",183,0,0,0,5,0,0,0,0,0,1,0,6,0,0,0,0.416666666666667,0,0,0,0,0,0.0833333333333333,0,0.5,0.5,6,"46",12,"Word unknown"
"ID184","ID184",184,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"45",1,"Lebkuchenmann"
"ID185","ID185",185,1,0,0,2,0,0,0,0,0,0,2,5,0.1,0,0,0.2,0,0,0,0,0,0,0.2,0.5,0.5,5,"46",10,"Word unknown"
"ID186","ID186",186,0,0,0,2,0,0,0,0,0,0,3,7,0,0,0,0.166666666666667,0,0,0,0,0,0,0.25,0.583333333333333,0.583333333333333,7,"46",12,"Word unknown"
"ID187","ID187",187,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"45",1,"Lebkuchenmann"
"ID188","ID188",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ID189","ID189",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ID190","ID190",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ID191","ID191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ID192","ID192",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ID193","ID193",193,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,"34",1,"Weck(en)mann / Weck(en)männchen / Weckenmännle"
"ID194","ID194",194,0,0,0,7,0,0,0,0,0,0,6,10,0,0,0,0.304347826086957,0,0,0,0,0,0,0.260869565217391,0.434782608695652,0.434782608695652,10,"46",23,"Word unknown"
"ID195","ID195",195,0,0,0,10,0,0,0,0,1,0,1,9,0,0,0,0.476190476190476,0,0,0,0,0.0476190476190476,0,0.0476190476190476,0.428571428571429,0.476190476190476,10,"38",21,"Krampus"
"ID196","ID196",196,2,0,0,157,0,0,0,0,0,2,21,75,0.00778210116731518,0,0,0.610894941634241,0,0,0,0,0,0.00778210116731518,0.0817120622568093,0.291828793774319,0.610894941634241,157,"38",257,"Krampus"
"ID197","ID197",197,1,0,0,30,0,0,0,0,0,1,1,21,0.0185185185185185,0,0,0.555555555555556,0,0,0,0,0,0.0185185185185185,0.0185185185185185,0.388888888888889,0.555555555555556,30,"38",54,"Krampus"
"ID198","ID198",198,0,0,0,8,0,0,0,0,0,0,0,2,0,0,0,0.8,0,0,0,0,0,0,0,0.2,0.8,8,"38",10,"Krampus"
"ID199","ID199",199,0,0,0,21,0,0,0,0,0,0,1,1,0,0,0,0.91304347826087,0,0,0,0,0,0,0.0434782608695652,0.0434782608695652,0.91304347826087,21,"38",23,"Krampus"
"ID200","ID200",200,2,0,0,89,1,0,0,0,0,0,1,2,0.0210526315789474,0,0,0.936842105263158,0.0105263157894737,0,0,0,0,0,0.0105263157894737,0.0210526315789474,0.936842105263158,89,"38",95,"Krampus"
"ID201","ID201",201,0,0,0,210,0,0,0,0,1,0,0,8,0,0,0,0.958904109589041,0,0,0,0,0.0045662100456621,0,0,0.0365296803652968,0.958904109589041,210,"38",219,"Krampus"
"ID202","ID202",202,0,0,0,24,0,0,0,0,0,0,0,2,0,0,0,0.923076923076923,0,0,0,0,0,0,0,0.0769230769230769,0.923076923076923,24,"38",26,"Krampus"
"ID203","ID203",203,0,0,0,24,0,0,0,0,0,0,1,1,0,0,0,0.923076923076923,0,0,0,0,0,0,0.0384615384615385,0.0384615384615385,0.923076923076923,24,"38",26,"Krampus"
"ID204","ID204",204,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,18,"38",18,"Krampus"
"ID205","ID205",205,0,0,0,23,0,0,0,0,0,0,2,3,0,0,0,0.821428571428571,0,0,0,0,0,0,0.0714285714285714,0.107142857142857,0.821428571428571,23,"38",28,"Krampus"
"ID206","ID206",206,0,0,0,80,0,0,0,0,0,0,2,2,0,0,0,0.952380952380952,0,0,0,0,0,0,0.0238095238095238,0.0238095238095238,0.952380952380952,80,"38",84,"Krampus"
"ID207","ID207",207,0,0,0,37,0,0,0,0,0,0,1,1,0,0,0,0.948717948717949,0,0,0,0,0,0,0.0256410256410256,0.0256410256410256,0.948717948717949,37,"38",39,"Krampus"
"ID208","ID208",208,0,0,0,52,1,0,0,0,0,0,3,1,0,0,0,0.912280701754386,0.0175438596491228,0,0,0,0,0,0.0526315789473684,0.0175438596491228,0.912280701754386,52,"38",57,"Krampus"
"ID209","ID209",209,0,0,0,161,0,0,0,0,0,1,0,4,0,0,0,0.969879518072289,0,0,0,0,0,0.00602409638554217,0,0.0240963855421687,0.969879518072289,161,"38",166,"Krampus"
"ID210","ID210",210,1,0,0,21,0,0,0,0,0,0,0,4,0.0384615384615385,0,0,0.807692307692308,0,0,0,0,0,0,0,0.153846153846154,0.807692307692308,21,"38",26,"Krampus"
"ID211","ID211",211,0,0,0,125,0,0,0,0,1,1,6,13,0,0,0,0.856164383561644,0,0,0,0,0.00684931506849315,0.00684931506849315,0.0410958904109589,0.089041095890411,0.856164383561644,125,"38",146,"Krampus"
"ID212","ID212",212,0,0,0,54,1,0,0,0,0,0,4,6,0,0,0,0.830769230769231,0.0153846153846154,0,0,0,0,0,0.0615384615384615,0.0923076923076923,0.830769230769231,54,"38",65,"Krampus"
"ID213","ID213",213,0,0,0,152,0,0,0,0,0,1,11,26,0,0,0,0.8,0,0,0,0,0,0.00526315789473684,0.0578947368421053,0.136842105263158,0.8,152,"38",190,"Krampus"
"ID214","ID214",214,0,0,0,41,0,0,0,0,0,0,4,11,0,0,0,0.732142857142857,0,0,0,0,0,0,0.0714285714285714,0.196428571428571,0.732142857142857,41,"38",56,"Krampus"
"ID215","ID215",215,0,0,0,48,0,0,0,0,0,0,3,8,0,0,0,0.813559322033898,0,0,0,0,0,0,0.0508474576271186,0.135593220338983,0.813559322033898,48,"38",59,"Krampus"
"ID216","ID216",216,0,0,0,22,0,0,0,0,0,0,1,4,0,0,0,0.814814814814815,0,0,0,0,0,0,0.037037037037037,0.148148148148148,0.814814814814815,22,"38",27,"Krampus"
"ID217","ID217",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ID218","ID218",218,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.5,0,0,0,0,0,0,0.5,0.5,1,"39",2,"Grittibänz"
"ID219","ID219",219,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0.933333333333333,0.0666666666666667,0,0,0,0,0,0,0.933333333333333,14,"39",15,"Grittibänz"
"ID220","ID220",220,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,134,"39",134,"Grittibänz"
"ID221","ID221",221,1,1,2,1,530,7,1,0,0,0,0,1,0.00183823529411765,0.00183823529411765,0.00367647058823529,0.00183823529411765,0.974264705882353,0.0128676470588235,0.00183823529411765,0,0,0,0,0.00183823529411765,0.974264705882353,530,"39",544,"Grittibänz"
"ID222","ID222",222,3,0,3,2,1791,11,2,0,0,0,4,4,0.00164835164835165,0,0.00164835164835165,0.0010989010989011,0.984065934065934,0.00604395604395604,0.0010989010989011,0,0,0,0.0021978021978022,0.0021978021978022,0.984065934065934,1791,"39",1820,"Grittibänz"
"ID223","ID223",223,1,0,0,0,271,4,0,0,1,0,1,1,0.003584229390681,0,0,0,0.971326164874552,0.014336917562724,0,0,0.003584229390681,0,0.003584229390681,0.003584229390681,0.971326164874552,271,"39",279,"Grittibänz"
"ID224","ID224",224,1,0,0,1,128,0,0,0,0,0,0,2,0.00757575757575758,0,0,0.00757575757575758,0.96969696969697,0,0,0,0,0,0,0.0151515151515152,0.96969696969697,128,"39",132,"Grittibänz"
"ID225","ID225",225,0,0,1,0,83,3,0,0,0,0,0,0,0,0,0.0114942528735632,0,0.954022988505747,0.0344827586206897,0,0,0,0,0,0,0.954022988505747,83,"39",87,"Grittibänz"
"ID226","ID226",226,1,0,0,0,108,2,1,0,0,0,1,0,0.00884955752212389,0,0,0,0.955752212389381,0.0176991150442478,0.00884955752212389,0,0,0,0.00884955752212389,0,0.955752212389381,108,"39",113,"Grittibänz"
"ID227","ID227",227,1,0,0,0,858,6,0,1,0,1,0,3,0.00114942528735632,0,0,0,0.986206896551724,0.00689655172413793,0,0.00114942528735632,0,0.00114942528735632,0,0.00344827586206897,0.986206896551724,858,"39",870,"Grittibänz"
"ID228","ID228",228,1,1,0,0,99,3,0,0,0,0,0,0,0.00961538461538462,0.00961538461538462,0,0,0.951923076923077,0.0288461538461538,0,0,0,0,0,0,0.951923076923077,99,"39",104,"Grittibänz"
"ID229","ID229",229,1,1,0,1,173,6,0,0,0,0,3,3,0.00531914893617021,0.00531914893617021,0,0.00531914893617021,0.920212765957447,0.0319148936170213,0,0,0,0,0.0159574468085106,0.0159574468085106,0.920212765957447,173,"39",188,"Grittibänz"
"ID230","ID230",230,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,16,"39",16,"Grittibänz"
"ID231","ID231",231,1,0,0,1,72,0,1,0,0,0,0,1,0.0131578947368421,0,0,0.0131578947368421,0.947368421052632,0,0.0131578947368421,0,0,0,0,0.0131578947368421,0.947368421052632,72,"39",76,"Grittibänz"
"ID232","ID232",232,1,0,0,0,38,1,1,1,0,0,0,0,0.0238095238095238,0,0,0,0.904761904761905,0.0238095238095238,0.0238095238095238,0.0238095238095238,0,0,0,0,0.904761904761905,38,"39",42,"Grittibänz"
"ID233","ID233",233,2,0,0,1,36,0,0,0,1,0,2,0,0.0476190476190476,0,0,0.0238095238095238,0.857142857142857,0,0,0,0.0238095238095238,0,0.0476190476190476,0,0.857142857142857,36,"39",42,"Grittibänz"
"ID234","ID234",234,1,0,0,2,209,4,0,0,0,0,0,3,0.0045662100456621,0,0,0.0091324200913242,0.954337899543379,0.0182648401826484,0,0,0,0,0,0.0136986301369863,0.954337899543379,209,"39",219,"Grittibänz"
"ID235","ID235",235,0,0,0,1,45,1,0,0,0,0,0,3,0,0,0,0.02,0.9,0.02,0,0,0,0,0,0.06,0.9,45,"39",50,"Grittibänz"
"ID236","ID236",236,0,0,0,7,5,0,0,1,0,0,4,5,0,0,0,0.318181818181818,0.227272727272727,0,0,0.0454545454545455,0,0,0.181818181818182,0.227272727272727,0.318181818181818,7,"38",22,"Krampus"
"ID237","ID237",237,0,0,0,19,1,0,3,0,0,0,1,12,0,0,0,0.527777777777778,0.0277777777777778,0,0.0833333333333333,0,0,0,0.0277777777777778,0.333333333333333,0.527777777777778,19,"38",36,"Krampus"
"ID238","ID238",238,0,0,0,8,4,0,0,0,0,0,0,4,0,0,0,0.5,0.25,0,0,0,0,0,0,0.25,0.5,8,"38",16,"Krampus"
"ID239","ID239",239,1,0,0,3,1,0,0,0,1,1,2,8,0.0588235294117647,0,0,0.176470588235294,0.0588235294117647,0,0,0,0.0588235294117647,0.0588235294117647,0.117647058823529,0.470588235294118,0.470588235294118,8,"46",17,"Word unknown"
"ID240","ID240",240,2,0,0,3,1,0,0,0,0,0,0,7,0.153846153846154,0,0,0.230769230769231,0.0769230769230769,0,0,0,0,0,0,0.538461538461538,0.538461538461538,7,"46",13,"Word unknown"
"ID241","ID241",241,3,0,0,12,0,0,0,0,0,0,3,11,0.103448275862069,0,0,0.413793103448276,0,0,0,0,0,0,0.103448275862069,0.379310344827586,0.413793103448276,12,"38",29,"Krampus"
"ID242","ID242",242,0,0,0,3,1,0,0,1,1,0,1,4,0,0,0,0.272727272727273,0.0909090909090909,0,0,0.0909090909090909,0.0909090909090909,0,0.0909090909090909,0.363636363636364,0.363636363636364,4,"46",11,"Word unknown"
"ID243","ID243",243,0,0,0,9,1,0,0,0,0,0,1,16,0,0,0,0.333333333333333,0.037037037037037,0,0,0,0,0,0.037037037037037,0.592592592592593,0.592592592592593,16,"46",27,"Word unknown"
"ID244","ID244",244,1,0,0,9,0,0,1,0,0,0,4,13,0.0357142857142857,0,0,0.321428571428571,0,0,0.0357142857142857,0,0,0,0.142857142857143,0.464285714285714,0.464285714285714,13,"46",28,"Word unknown"
"ID245","ID245",245,0,0,0,3,0,0,0,0,0,0,3,5,0,0,0,0.272727272727273,0,0,0,0,0,0,0.272727272727273,0.454545454545455,0.454545454545455,5,"46",11,"Word unknown"
"ID246","ID246",246,0,0,1,2,0,0,0,0,0,0,5,10,0,0,0.0555555555555556,0.111111111111111,0,0,0,0,0,0,0.277777777777778,0.555555555555556,0.555555555555556,10,"46",18,"Word unknown"
"ID247","ID247",247,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0.5,1,"38",2,"Krampus"
"ID248","ID248",248,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,2,"46",2,"Word unknown"
"ID249","ID249",249,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,3,"46",3,"Word unknown"
"ID250","ID250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ID251","ID251",251,1,0,0,4,0,0,1,0,0,0,0,5,0.0909090909090909,0,0,0.363636363636364,0,0,0.0909090909090909,0,0,0,0,0.454545454545455,0.454545454545455,5,"46",11,"Word unknown"
"ID252","ID252",252,1,0,0,18,0,0,0,0,0,0,3,14,0.0277777777777778,0,0,0.5,0,0,0,0,0,0,0.0833333333333333,0.388888888888889,0.5,18,"38",36,"Krampus"
"ID253","ID253",253,0,0,0,6,0,0,0,0,0,0,1,8,0,0,0,0.4,0,0,0,0,0,0,0.0666666666666667,0.533333333333333,0.533333333333333,8,"46",15,"Word unknown"
"ID254","ID254",254,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0.75,0,0,0,0,0,0,0,0.25,0.75,9,"38",12,"Krampus"
"ID255","ID255",255,0,0,0,12,0,0,0,0,0,0,2,5,0,0,0,0.631578947368421,0,0,0,0,0,0,0.105263157894737,0.263157894736842,0.631578947368421,12,"38",19,"Krampus"
"ID256","ID256",256,0,0,0,30,0,0,0,0,0,0,0,1,0,0,0,0.967741935483871,0,0,0,0,0,0,0,0.032258064516129,0.967741935483871,30,"38",31,"Krampus"
"ID257","ID257",257,0,0,0,11,0,0,0,0,0,0,0,1,0,0,0,0.916666666666667,0,0,0,0,0,0,0,0.0833333333333333,0.916666666666667,11,"38",12,"Krampus"
"ID258","ID258",258,0,0,0,22,0,0,0,0,0,0,0,3,0,0,0,0.88,0,0,0,0,0,0,0,0.12,0.88,22,"38",25,"Krampus"
"ID259","ID259",259,0,0,0,22,0,0,0,0,0,0,0,4,0,0,0,0.846153846153846,0,0,0,0,0,0,0,0.153846153846154,0.846153846153846,22,"38",26,"Krampus"
"ID260","ID260",260,1,0,0,25,0,0,0,0,0,0,0,4,0.0333333333333333,0,0,0.833333333333333,0,0,0,0,0,0,0,0.133333333333333,0.833333333333333,25,"38",30,"Krampus"
"ID261","ID261",261,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0.888888888888889,0,0,0,0,0,0,0,0.111111111111111,0.888888888888889,8,"38",9,"Krampus"
"ID262","ID262",262,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0.923076923076923,0,0.0769230769230769,0,0,0,0,0,0,0.923076923076923,12,"38",13,"Krampus"
"ID263","ID263",263,0,0,0,17,0,0,0,0,0,0,0,1,0,0,0,0.944444444444444,0,0,0,0,0,0,0,0.0555555555555556,0.944444444444444,17,"38",18,"Krampus"
"ID264","ID264",264,0,0,0,39,0,1,0,0,0,0,1,2,0,0,0,0.906976744186046,0,0.0232558139534884,0,0,0,0,0.0232558139534884,0.0465116279069767,0.906976744186046,39,"38",43,"Krampus"
"ID265","ID265",265,1,0,0,10,0,0,0,0,0,0,0,0,0.0909090909090909,0,0,0.909090909090909,0,0,0,0,0,0,0,0,0.909090909090909,10,"38",11,"Krampus"
"ID266","ID266",266,0,0,0,50,0,0,0,0,0,0,1,3,0,0,0,0.925925925925926,0,0,0,0,0,0,0.0185185185185185,0.0555555555555556,0.925925925925926,50,"38",54,"Krampus"
"ID267","ID267",267,0,0,0,27,0,0,0,0,0,0,0,4,0,0,0,0.870967741935484,0,0,0,0,0,0,0,0.129032258064516,0.870967741935484,27,"38",31,"Krampus"
"ID268","ID268",268,1,1,0,126,0,0,0,0,0,0,3,21,0.00657894736842105,0.00657894736842105,0,0.828947368421053,0,0,0,0,0,0,0.0197368421052632,0.138157894736842,0.828947368421053,126,"38",152,"Krampus"
"ID269","ID269",269,0,0,0,101,1,1,0,1,0,1,1,19,0,0,0,0.808,0.008,0.008,0,0.008,0,0.008,0.008,0.152,0.808,101,"38",125,"Krampus"
"ID270","ID270",270,16,4,3,1589,3,0,1,0,5,4,109,242,0.00809716599190283,0.00202429149797571,0.00151821862348178,0.80414979757085,0.00151821862348178,0,0.000506072874493927,0,0.00253036437246964,0.00202429149797571,0.0551619433198381,0.12246963562753,0.80414979757085,1589,"38",1976,"Krampus"
"ID271","ID271",271,1,0,0,55,0,0,0,0,0,0,0,9,0.0153846153846154,0,0,0.846153846153846,0,0,0,0,0,0,0,0.138461538461538,0.846153846153846,55,"38",65,"Krampus"
"ID272","ID272",272,0,1,0,46,0,0,0,0,0,0,1,6,0,0.0185185185185185,0,0.851851851851852,0,0,0,0,0,0,0.0185185185185185,0.111111111111111,0.851851851851852,46,"38",54,"Krampus"
"ID273","ID273",273,1,1,0,97,0,0,0,0,0,0,1,11,0.00900900900900901,0.00900900900900901,0,0.873873873873874,0,0,0,0,0,0,0.00900900900900901,0.0990990990990991,0.873873873873874,97,"38",111,"Krampus"
"ID274","ID274",274,0,0,0,143,0,0,0,0,0,1,10,20,0,0,0,0.82183908045977,0,0,0,0,0,0.00574712643678161,0.0574712643678161,0.114942528735632,0.82183908045977,143,"38",174,"Krampus"
"ID275","ID275",275,0,0,0,29,0,0,0,0,0,0,2,11,0,0,0,0.69047619047619,0,0,0,0,0,0,0.0476190476190476,0.261904761904762,0.69047619047619,29,"38",42,"Krampus"
"ID276","ID276",276,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0.333333333333333,0,0.666666666666667,2,"39",3,"Grittibänz"
"ID277","ID277",277,1,0,0,0,14,0,0,0,1,0,0,0,0.0625,0,0,0,0.875,0,0,0,0.0625,0,0,0,0.875,14,"39",16,"Grittibänz"
"ID278","ID278",278,1,0,0,0,516,3,0,2,0,1,1,0,0.00190839694656489,0,0,0,0.984732824427481,0.00572519083969466,0,0.00381679389312977,0,0.00190839694656489,0.00190839694656489,0,0.984732824427481,516,"39",524,"Grittibänz"
"ID279","ID279",279,1,0,0,0,315,4,1,0,0,0,0,0,0.00311526479750779,0,0,0,0.981308411214953,0.0124610591900312,0.00311526479750779,0,0,0,0,0,0.981308411214953,315,"39",321,"Grittibänz"
"ID280","ID280",280,0,1,0,0,499,4,1,1,0,1,0,2,0,0.00196463654223969,0,0,0.980353634577603,0.00785854616895874,0.00196463654223969,0.00196463654223969,0,0.00196463654223969,0,0.00392927308447937,0.980353634577603,499,"39",509,"Grittibänz"
"ID281","ID281",281,1,0,0,0,286,2,0,1,0,0,1,0,0.00343642611683849,0,0,0,0.982817869415808,0.00687285223367698,0,0.00343642611683849,0,0,0.00343642611683849,0,0.982817869415808,286,"39",291,"Grittibänz"
"ID282","ID282",282,0,0,0,1,138,1,0,0,0,1,1,0,0,0,0,0.00704225352112676,0.971830985915493,0.00704225352112676,0,0,0,0.00704225352112676,0.00704225352112676,0,0.971830985915493,138,"39",142,"Grittibänz"
"ID283","ID283",283,1,1,0,1,227,3,0,0,0,0,1,3,0.00421940928270042,0.00421940928270042,0,0.00421940928270042,0.957805907172996,0.0126582278481013,0,0,0,0,0.00421940928270042,0.0126582278481013,0.957805907172996,227,"39",237,"Grittibänz"
