"id","hexID","X210","X212","X213","X214","X216","X219","X221","X224","X225","X226","X227","X228","X229","X233","X236","X237","X240","X245","X246","X248","X251","X252","X255","X256","X257","X258","X259","X261","X262","rel_210","rel_212","rel_213","rel_214","rel_216","rel_219","rel_221","rel_224","rel_225","rel_226","rel_227","rel_228","rel_229","rel_233","rel_236","rel_237","rel_240","rel_245","rel_246","rel_248","rel_251","rel_252","rel_255","rel_256","rel_257","rel_258","rel_259","rel_261","rel_262","relMax","absMax","maxLevel","total","antwort"
"ID791","ID791",791,0,4,0,0,1,0,0,0,0,0,0,0,0,261,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.014760147601476,0,0,0.003690036900369,0,0,0,0,0,0,0,0,0.96309963099631,0,0.011070110701107,0,0,0,0,0,0,0,0,0,0,0,0,0.00738007380073801,0.96309963099631,261,"233",271,"Scherz / Scherzel / Scherzerl / Scherz(e)l"
"ID792","ID792",792,3,5,0,2,0,0,0,1,0,0,0,1,0,359,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0.00797872340425532,0.0132978723404255,0,0.00531914893617021,0,0,0,0.00265957446808511,0,0,0,0.00265957446808511,0,0.954787234042553,0.00265957446808511,0,0.00265957446808511,0,0,0,0,0,0,0,0,0,0,0,0.00797872340425532,0.954787234042553,359,"233",376,"Scherz / Scherzel / Scherzerl / Scherz(e)l"
"ID793","ID793",793,39,21,2,7,5,3,1,4,0,0,0,0,0,2822,5,38,0,1,1,1,0,0,1,0,0,1,0,0,37,0.0130478420876547,0.00702576112412178,0.000669120107059217,0.00234192037470726,0.00167280026764804,0.00100368016058883,0.000334560053529609,0.00133824021411843,0,0,0,0,0,0.944128471060555,0.00167280026764804,0.0127132820341251,0,0.000334560053529609,0.000334560053529609,0.000334560053529609,0,0,0.000334560053529609,0,0,0.000334560053529609,0,0,0.0123787219805955,0.944128471060555,2822,"233",2989,"Scherz / Scherzel / Scherzerl / Scherz(e)l"
"ID794","ID794",794,8,15,1,0,1,0,2,0,0,0,0,0,0,648,5,9,1,0,0,0,0,0,0,0,0,1,0,0,3,0.0115273775216138,0.0216138328530259,0.00144092219020173,0,0.00144092219020173,0,0.00288184438040346,0,0,0,0,0,0,0.93371757925072,0.00720461095100865,0.0129682997118156,0.00144092219020173,0,0,0,0,0,0,0,0,0.00144092219020173,0,0,0.00432276657060519,0.93371757925072,648,"233",694,"Scherz / Scherzel / Scherzerl / Scherz(e)l"
"ID795","ID795",795,1,2,0,0,0,0,0,0,0,0,0,0,0,156,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00625,0.0125,0,0,0,0,0,0,0,0,0,0,0,0.975,0,0.00625,0,0,0,0,0,0,0,0,0,0,0,0,0,0.975,156,"233",160,"Scherz / Scherzel / Scherzerl / Scherz(e)l"
"ID796","ID796",796,1,1,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434782608695652,0.0434782608695652,0,0,0,0,0,0,0,0,0,0,0,0.91304347826087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91304347826087,21,"233",23,"Scherz / Scherzel / Scherzerl / Scherz(e)l"
"ID797","ID797",797,8,9,0,0,8,1,12,5,5,3,14,13,68,0,5,12,1,2,3,1,0,0,1,0,2,4,0,0,11,0.0425531914893617,0.0478723404255319,0,0,0.0425531914893617,0.00531914893617021,0.0638297872340425,0.0265957446808511,0.0265957446808511,0.0159574468085106,0.074468085106383,0.0691489361702128,0.361702127659574,0,0.0265957446808511,0.0638297872340425,0.00531914893617021,0.0106382978723404,0.0159574468085106,0.00531914893617021,0,0,0.00531914893617021,0,0.0106382978723404,0.0212765957446809,0,0,0.0585106382978723,0.361702127659574,68,"229",188,NA
"ID798","ID798",798,51,65,1,4,11,0,51,39,27,12,117,68,333,5,1,56,3,3,4,1,0,1,1,1,10,3,0,0,35,0.0564784053156146,0.0719822812846069,0.00110741971207087,0.0044296788482835,0.0121816168327796,0,0.0564784053156146,0.0431893687707641,0.0299003322259136,0.0132890365448505,0.129568106312292,0.0753045404208195,0.368770764119601,0.00553709856035437,0.00110741971207087,0.062015503875969,0.00332225913621262,0.00332225913621262,0.0044296788482835,0.00110741971207087,0,0.00110741971207087,0.00110741971207087,0.00110741971207087,0.0110741971207087,0.00332225913621262,0,0,0.0387596899224806,0.368770764119601,333,"229",903,NA
"ID799","ID799",799,11,11,0,0,13,0,17,5,8,8,33,12,71,0,5,17,2,0,3,2,0,0,0,0,3,2,0,0,5,0.0482456140350877,0.0482456140350877,0,0,0.0570175438596491,0,0.0745614035087719,0.0219298245614035,0.0350877192982456,0.0350877192982456,0.144736842105263,0.0526315789473684,0.31140350877193,0,0.0219298245614035,0.0745614035087719,0.0087719298245614,0,0.0131578947368421,0.0087719298245614,0,0,0,0,0.0131578947368421,0.0087719298245614,0,0,0.0219298245614035,0.31140350877193,71,"229",228,NA
"ID800","ID800",800,12,20,0,0,15,0,6,5,1,1,14,10,50,0,0,13,1,0,0,2,0,0,0,0,27,0,0,0,7,0.0652173913043478,0.108695652173913,0,0,0.0815217391304348,0,0.0326086956521739,0.0271739130434783,0.00543478260869565,0.00543478260869565,0.0760869565217391,0.0543478260869565,0.271739130434783,0,0,0.0706521739130435,0.00543478260869565,0,0,0.0108695652173913,0,0,0,0,0.146739130434783,0,0,0,0.0380434782608696,0.271739130434783,50,"229",184,NA
"ID801","ID801",801,27,65,1,7,31,0,16,6,1,1,3,24,150,3,5,24,0,4,0,3,0,1,0,0,90,1,0,1,23,0.0554414784394251,0.13347022587269,0.00205338809034908,0.0143737166324435,0.0636550308008214,0,0.0328542094455852,0.0123203285420945,0.00205338809034908,0.00205338809034908,0.00616016427104723,0.0492813141683778,0.308008213552361,0.00616016427104723,0.0102669404517454,0.0492813141683778,0,0.0082135523613963,0,0.00616016427104723,0,0.00205338809034908,0,0,0.184804928131417,0.00205338809034908,0,0.00205338809034908,0.0472279260780287,0.308008213552361,150,"229",487,NA
"ID802","ID802",802,23,38,2,11,24,0,10,10,1,1,1,19,110,2,1,28,0,1,0,0,0,0,0,2,71,2,0,0,12,0.0623306233062331,0.102981029810298,0.00542005420054201,0.029810298102981,0.0650406504065041,0,0.02710027100271,0.02710027100271,0.002710027100271,0.002710027100271,0.002710027100271,0.0514905149051491,0.29810298102981,0.00542005420054201,0.002710027100271,0.0758807588075881,0,0.002710027100271,0,0,0,0,0,0.00542005420054201,0.192411924119241,0.00542005420054201,0,0,0.032520325203252,0.29810298102981,110,"229",369,NA
"ID803","ID803",803,27,40,3,11,27,1,5,3,2,0,1,20,104,3,10,20,2,1,0,0,0,0,0,1,67,0,0,0,12,0.075,0.111111111111111,0.00833333333333333,0.0305555555555556,0.075,0.00277777777777778,0.0138888888888889,0.00833333333333333,0.00555555555555556,0,0.00277777777777778,0.0555555555555556,0.288888888888889,0.00833333333333333,0.0277777777777778,0.0555555555555556,0.00555555555555556,0.00277777777777778,0,0,0,0,0,0.00277777777777778,0.186111111111111,0,0,0,0.0333333333333333,0.288888888888889,104,"229",360,NA
"ID804","ID804",804,47,66,0,9,18,3,15,27,4,0,0,35,158,1,9,41,0,4,0,0,0,1,0,1,106,2,0,0,16,0.0834813499111901,0.117229129662522,0,0.0159857904085258,0.0319715808170515,0.00532859680284192,0.0266429840142096,0.0479573712255773,0.00710479573712256,0,0,0.0621669626998224,0.280639431616341,0.00177619893428064,0.0159857904085258,0.0728241563055062,0,0.00710479573712256,0,0,0,0.00177619893428064,0,0.00177619893428064,0.188277087033748,0.00355239786856128,0,0,0.0284191829484902,0.280639431616341,158,"229",563,NA
"ID805","ID805",805,65,91,2,6,13,2,18,22,1,2,1,51,202,6,4,41,2,2,2,0,0,1,0,1,234,1,0,0,41,0.0801479654747226,0.112207151664612,0.00246609124537608,0.00739827373612824,0.0160295930949445,0.00246609124537608,0.0221948212083847,0.0271270036991369,0.00123304562268804,0.00246609124537608,0.00123304562268804,0.06288532675709,0.249075215782984,0.00739827373612824,0.00493218249075216,0.0505548705302096,0.00246609124537608,0.00246609124537608,0.00246609124537608,0,0,0.00123304562268804,0,0.00123304562268804,0.288532675709001,0.00123304562268804,0,0,0.0505548705302096,0.288532675709001,234,"257",811,"Riebele"
"ID806","ID806",806,50,74,0,6,7,2,11,14,1,0,3,32,131,4,6,29,0,2,0,1,0,0,0,0,188,0,0,0,26,0.0851788756388416,0.126064735945486,0,0.010221465076661,0.0119250425894378,0.00340715502555366,0.0187393526405451,0.0238500851788756,0.00170357751277683,0,0.00511073253833049,0.0545144804088586,0.223168654173765,0.00681431005110733,0.010221465076661,0.0494037478705281,0,0.00340715502555366,0,0.00170357751277683,0,0,0,0,0.320272572402044,0,0,0,0.0442930153321976,0.320272572402044,188,"257",587,"Riebele"
"ID807","ID807",807,23,38,0,7,3,2,4,5,0,0,0,9,63,1,2,15,0,0,0,1,1,1,0,1,115,0,0,1,6,0.0771812080536913,0.12751677852349,0,0.023489932885906,0.0100671140939597,0.00671140939597315,0.0134228187919463,0.0167785234899329,0,0,0,0.0302013422818792,0.211409395973154,0.00335570469798658,0.00671140939597315,0.0503355704697987,0,0,0,0.00335570469798658,0.00335570469798658,0.00335570469798658,0,0.00335570469798658,0.385906040268456,0,0,0.00335570469798658,0.0201342281879195,0.385906040268456,115,"257",298,"Riebele"
"ID808","ID808",808,16,29,0,8,3,1,5,2,0,0,0,0,29,2,4,8,0,1,2,0,0,0,0,1,80,0,0,0,4,0.0820512820512821,0.148717948717949,0,0.041025641025641,0.0153846153846154,0.00512820512820513,0.0256410256410256,0.0102564102564103,0,0,0,0,0.148717948717949,0.0102564102564103,0.0205128205128205,0.041025641025641,0,0.00512820512820513,0.0102564102564103,0,0,0,0,0.00512820512820513,0.41025641025641,0,0,0,0.0205128205128205,0.41025641025641,80,"257",195,"Riebele"
"ID809","ID809",809,26,28,1,11,5,1,7,5,0,0,0,4,24,3,0,14,0,0,0,0,0,1,1,1,127,2,0,0,8,0.0966542750929368,0.104089219330855,0.00371747211895911,0.0408921933085502,0.0185873605947955,0.00371747211895911,0.0260223048327138,0.0185873605947955,0,0,0,0.0148698884758364,0.0892193308550186,0.0111524163568773,0,0.0520446096654275,0,0,0,0,0,0.00371747211895911,0.00371747211895911,0.00371747211895911,0.472118959107807,0.00743494423791822,0,0,0.0297397769516729,0.472118959107807,127,"257",269,"Riebele"
"ID810","ID810",810,155,234,1,108,38,10,25,37,8,0,0,42,144,26,23,92,1,8,1,3,0,1,1,11,451,9,0,0,107,0.100911458333333,0.15234375,0.000651041666666667,0.0703125,0.0247395833333333,0.00651041666666667,0.0162760416666667,0.0240885416666667,0.00520833333333333,0,0,0.02734375,0.09375,0.0169270833333333,0.0149739583333333,0.0598958333333333,0.000651041666666667,0.00520833333333333,0.000651041666666667,0.001953125,0,0.000651041666666667,0.000651041666666667,0.00716145833333333,0.293619791666667,0.005859375,0,0,0.0696614583333333,0.293619791666667,451,"257",1536,"Riebele"
"ID811","ID811",811,62,96,0,72,15,10,10,17,1,0,1,12,44,18,13,31,1,2,0,1,0,1,2,2,138,0,0,0,43,0.10472972972973,0.162162162162162,0,0.121621621621622,0.0253378378378378,0.0168918918918919,0.0168918918918919,0.0287162162162162,0.00168918918918919,0,0.00168918918918919,0.0202702702702703,0.0743243243243243,0.0304054054054054,0.0219594594594595,0.0523648648648649,0.00168918918918919,0.00337837837837838,0,0.00168918918918919,0,0.00168918918918919,0.00337837837837838,0.00337837837837838,0.233108108108108,0,0,0,0.0726351351351351,0.233108108108108,138,"257",592,"Riebele"
"ID812","ID812",812,27,70,0,102,5,25,6,9,1,1,0,0,4,12,9,13,0,4,2,1,0,0,3,2,13,2,0,0,40,0.0769230769230769,0.199430199430199,0,0.290598290598291,0.0142450142450142,0.0712250712250712,0.0170940170940171,0.0256410256410256,0.00284900284900285,0.00284900284900285,0,0,0.0113960113960114,0.0341880341880342,0.0256410256410256,0.037037037037037,0,0.0113960113960114,0.0056980056980057,0.00284900284900285,0,0,0.00854700854700855,0.0056980056980057,0.037037037037037,0.0056980056980057,0,0,0.113960113960114,0.290598290598291,102,"214",351,"Kipf / Kipfel"
"ID813","ID813",813,15,28,0,47,2,10,1,2,0,0,0,0,2,9,5,7,0,0,1,1,0,1,0,2,3,1,0,0,15,0.0986842105263158,0.184210526315789,0,0.309210526315789,0.0131578947368421,0.0657894736842105,0.00657894736842105,0.0131578947368421,0,0,0,0,0.0131578947368421,0.0592105263157895,0.0328947368421053,0.0460526315789474,0,0,0.00657894736842105,0.00657894736842105,0,0.00657894736842105,0,0.0131578947368421,0.0197368421052632,0.00657894736842105,0,0,0.0986842105263158,0.309210526315789,47,"214",152,"Kipf / Kipfel"
"ID814","ID814",814,24,27,0,61,6,9,3,6,0,0,0,0,2,12,7,5,0,1,0,0,0,0,2,1,3,3,0,0,11,0.131147540983607,0.147540983606557,0,0.333333333333333,0.0327868852459016,0.0491803278688525,0.0163934426229508,0.0327868852459016,0,0,0,0,0.0109289617486339,0.0655737704918033,0.0382513661202186,0.0273224043715847,0,0.00546448087431694,0,0,0,0,0.0109289617486339,0.00546448087431694,0.0163934426229508,0.0163934426229508,0,0,0.0601092896174863,0.333333333333333,61,"214",183,"Kipf / Kipfel"
"ID815","ID815",815,65,60,1,155,20,16,11,12,2,0,1,0,5,48,12,39,0,2,0,1,1,2,4,1,9,3,0,1,58,0.122873345935728,0.113421550094518,0.00189035916824197,0.293005671077505,0.0378071833648393,0.0302457466918715,0.0207939508506616,0.0226843100189036,0.00378071833648393,0,0.00189035916824197,0,0.00945179584120983,0.0907372400756144,0.0226843100189036,0.0737240075614367,0,0.00378071833648393,0,0.00189035916824197,0.00189035916824197,0.00378071833648393,0.00756143667296786,0.00189035916824197,0.0170132325141777,0.0056710775047259,0,0.00189035916824197,0.109640831758034,0.293005671077505,155,"214",529,"Kipf / Kipfel"
"ID816","ID816",816,173,135,0,349,74,36,35,27,6,0,2,5,13,120,19,94,2,9,3,3,0,2,6,3,11,2,0,0,154,0.134840218238504,0.105222135619641,0,0.272018706157444,0.0576773187840998,0.0280592361652377,0.0272798129384256,0.0210444271239283,0.00467653936087295,0,0.00155884645362432,0.00389711613406079,0.0101325019485581,0.0935307872174591,0.014809041309431,0.0732657833203429,0.00155884645362432,0.00701480904130943,0.00233826968043648,0.00233826968043648,0,0.00155884645362432,0.00467653936087295,0.00233826968043648,0.00857365549493375,0.00155884645362432,0,0,0.120031176929072,0.272018706157444,349,"214",1283,"Kipf / Kipfel"
"ID817","ID817",817,15,22,0,21,80,7,9,2,0,0,1,0,0,68,2,21,0,1,0,0,0,1,0,0,2,0,0,0,10,0.0572519083969466,0.083969465648855,0,0.0801526717557252,0.305343511450382,0.0267175572519084,0.0343511450381679,0.00763358778625954,0,0,0.00381679389312977,0,0,0.259541984732824,0.00763358778625954,0.0801526717557252,0,0.00381679389312977,0,0,0,0.00381679389312977,0,0,0.00763358778625954,0,0,0,0.0381679389312977,0.305343511450382,80,"216",262,"Ranft / Ränftchen / Raftl / Rampftla o.Ä. / Ränftl"
"ID818","ID818",818,13,5,0,4,13,1,4,3,0,0,0,1,1,87,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0915492957746479,0.0352112676056338,0,0.028169014084507,0.0915492957746479,0.00704225352112676,0.028169014084507,0.0211267605633803,0,0,0,0.00704225352112676,0.00704225352112676,0.612676056338028,0,0.0352112676056338,0,0,0,0,0,0,0,0,0,0,0,0,0.0352112676056338,0.612676056338028,87,"233",142,"Scherz / Scherzel / Scherzerl / Scherz(e)l"
"ID819","ID819",819,10,5,1,4,6,6,0,1,3,0,0,1,2,164,1,6,0,1,0,0,0,0,0,0,0,0,0,0,2,0.0469483568075117,0.0234741784037559,0.00469483568075117,0.0187793427230047,0.028169014084507,0.028169014084507,0,0.00469483568075117,0.0140845070422535,0,0,0.00469483568075117,0.00938967136150235,0.769953051643192,0.00469483568075117,0.028169014084507,0,0.00469483568075117,0,0,0,0,0,0,0,0,0,0,0.00938967136150235,0.769953051643192,164,"233",213,"Scherz / Scherzel / Scherzerl / Scherz(e)l"
"ID820","ID820",820,24,2,0,1,4,1,1,2,4,1,0,0,2,159,1,7,0,1,0,0,0,0,0,0,0,0,0,0,2,0.113207547169811,0.00943396226415094,0,0.00471698113207547,0.0188679245283019,0.00471698113207547,0.00471698113207547,0.00943396226415094,0.0188679245283019,0.00471698113207547,0,0,0.00943396226415094,0.75,0.00471698113207547,0.0330188679245283,0,0.00471698113207547,0,0,0,0,0,0,0,0,0,0,0.00943396226415094,0.75,159,"233",212,"Scherz / Scherzel / Scherzerl / Scherz(e)l"
"ID821","ID821",821,45,7,1,8,5,7,7,11,0,1,0,2,1,389,3,24,0,2,0,1,0,1,1,0,0,6,0,0,14,0.083955223880597,0.0130597014925373,0.00186567164179104,0.0149253731343284,0.00932835820895522,0.0130597014925373,0.0130597014925373,0.0205223880597015,0,0.00186567164179104,0,0.00373134328358209,0.00186567164179104,0.725746268656716,0.00559701492537313,0.0447761194029851,0,0.00373134328358209,0,0.00186567164179104,0,0.00186567164179104,0.00186567164179104,0,0,0.0111940298507463,0,0,0.0261194029850746,0.725746268656716,389,"233",536,"Scherz / Scherzel / Scherzerl / Scherz(e)l"
"ID822","ID822",822,18,2,0,2,4,3,2,1,0,0,0,0,0,200,1,6,0,2,0,0,0,0,0,0,0,3,0,0,3,0.0728744939271255,0.00809716599190283,0,0.00809716599190283,0.0161943319838057,0.0121457489878543,0.00809716599190283,0.00404858299595142,0,0,0,0,0,0.809716599190283,0.00404858299595142,0.0242914979757085,0,0.00809716599190283,0,0,0,0,0,0,0,0.0121457489878543,0,0,0.0121457489878543,0.809716599190283,200,"233",247,"Scherz / Scherzel / Scherzerl / Scherz(e)l"
"ID823","ID823",823,13,4,0,3,4,6,0,3,0,0,0,0,0,130,0,5,0,0,0,0,0,0,0,0,0,2,0,0,2,0.0755813953488372,0.0232558139534884,0,0.0174418604651163,0.0232558139534884,0.0348837209302326,0,0.0174418604651163,0,0,0,0,0,0.755813953488372,0,0.0290697674418605,0,0,0,0,0,0,0,0,0,0.0116279069767442,0,0,0.0116279069767442,0.755813953488372,130,"233",172,"Scherz / Scherzel / Scherzerl / Scherz(e)l"
"ID824","ID824",824,8,7,0,1,4,17,1,0,0,0,0,0,1,138,0,5,0,0,1,0,0,0,0,0,0,5,0,0,2,0.0421052631578947,0.0368421052631579,0,0.00526315789473684,0.0210526315789474,0.0894736842105263,0.00526315789473684,0,0,0,0,0,0.00526315789473684,0.726315789473684,0,0.0263157894736842,0,0,0.00526315789473684,0,0,0,0,0,0,0.0263157894736842,0,0,0.0105263157894737,0.726315789473684,138,"233",190,"Scherz / Scherzel / Scherzerl / Scherz(e)l"
"ID825","ID825",825,6,5,0,1,5,22,1,1,1,0,0,0,0,81,0,3,0,0,0,0,0,0,0,0,0,5,0,0,6,0.0437956204379562,0.0364963503649635,0,0.0072992700729927,0.0364963503649635,0.160583941605839,0.0072992700729927,0.0072992700729927,0.0072992700729927,0,0,0,0,0.591240875912409,0,0.0218978102189781,0,0,0,0,0,0,0,0,0,0.0364963503649635,0,0,0.0437956204379562,0.591240875912409,81,"233",137,"Scherz / Scherzel / Scherzerl / Scherz(e)l"
"ID826","ID826",826,2,1,0,0,1,19,0,1,0,0,0,0,0,32,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0.0333333333333333,0.0166666666666667,0,0,0.0166666666666667,0.316666666666667,0,0.0166666666666667,0,0,0,0,0,0.533333333333333,0,0.0166666666666667,0.0166666666666667,0,0,0,0,0,0,0,0,0.0166666666666667,0,0,0.0166666666666667,0.533333333333333,32,"233",60,"Scherz / Scherzel / Scherzerl / Scherz(e)l"
"ID827","ID827",827,11,6,0,0,4,25,0,0,0,0,0,0,0,97,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0738255033557047,0.0402684563758389,0,0,0.0268456375838926,0.167785234899329,0,0,0,0,0,0,0,0.651006711409396,0,0.0268456375838926,0,0,0,0,0,0,0,0,0,0.0134228187919463,0,0,0,0.651006711409396,97,"233",149,"Scherz / Scherzel / Scherzerl / Scherz(e)l"
"ID828","ID828",828,9,3,0,0,1,11,2,1,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0.0703125,0.0234375,0,0,0.0078125,0.0859375,0.015625,0.0078125,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.03125,0.0078125,0,0,0.75,96,"233",128,"Scherz / Scherzel / Scherzerl / Scherz(e)l"
"ID829","ID829",829,8,3,0,0,2,2,1,1,0,0,0,0,0,59,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0.10126582278481,0.0379746835443038,0,0,0.0253164556962025,0.0253164556962025,0.0126582278481013,0.0126582278481013,0,0,0,0,0,0.746835443037975,0,0.0126582278481013,0,0,0,0,0,0,0,0,0,0.0253164556962025,0,0,0,0.746835443037975,59,"233",79,"Scherz / Scherzel / Scherzerl / Scherz(e)l"
"ID830","ID830",830,5,6,1,0,1,4,0,0,0,0,0,0,0,136,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0.0316455696202532,0.0379746835443038,0.00632911392405063,0,0.00632911392405063,0.0253164556962025,0,0,0,0,0,0,0,0.860759493670886,0.00632911392405063,0.00632911392405063,0,0,0,0.00632911392405063,0,0,0,0,0,0,0,0,0.0126582278481013,0.860759493670886,136,"233",158,"Scherz / Scherzel / Scherzerl / Scherz(e)l"
"ID831","ID831",831,7,12,0,0,1,3,0,2,0,0,0,0,0,268,2,2,0,0,0,0,0,0,0,0,0,3,0,0,2,0.0231788079470199,0.0397350993377483,0,0,0.0033112582781457,0.00993377483443709,0,0.00662251655629139,0,0,0,0,0,0.887417218543046,0.00662251655629139,0.00662251655629139,0,0,0,0,0,0,0,0,0,0.00993377483443709,0,0,0.00662251655629139,0.887417218543046,268,"233",302,"Scherz / Scherzel / Scherzerl / Scherz(e)l"
"ID832","ID832",832,2,9,0,0,2,1,1,0,0,0,0,0,0,171,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0105820105820106,0.0476190476190476,0,0,0.0105820105820106,0.00529100529100529,0.00529100529100529,0,0,0,0,0,0,0.904761904761905,0.00529100529100529,0.00529100529100529,0,0,0,0,0,0,0,0,0,0,0,0,0.00529100529100529,0.904761904761905,171,"233",189,"Scherz / Scherzel / Scherzerl / Scherz(e)l"
"ID833","ID833",833,2,2,0,0,2,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229885057471264,0.0229885057471264,0,0,0.0229885057471264,0,0,0,0,0,0,0,0,0.931034482758621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.931034482758621,81,"233",87,"Scherz / Scherzel / Scherzerl / Scherz(e)l"
"ID834","ID834",834,2,1,0,0,0,0,0,0,0,0,0,0,0,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028169014084507,0.0140845070422535,0,0,0,0,0,0,0,0,0,0,0,0.943661971830986,0.0140845070422535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.943661971830986,67,"233",71,"Scherz / Scherzel / Scherzerl / Scherz(e)l"
"ID835","ID835",835,1,0,0,0,0,0,0,0,0,0,0,0,0,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00980392156862745,0,0,0,0,0,0,0,0,0,0,0,0,0.970588235294118,0.00980392156862745,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00980392156862745,0.970588235294118,99,"233",102,"Scherz / Scherzel / Scherzerl / Scherz(e)l"
"ID836","ID836",836,1,0,0,1,1,0,0,0,0,0,0,0,0,168,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.00574712643678161,0,0,0.00574712643678161,0.00574712643678161,0,0,0,0,0,0,0,0,0.96551724137931,0,0.00574712643678161,0,0,0,0,0,0,0,0,0,0.00574712643678161,0,0,0.00574712643678161,0.96551724137931,168,"233",174,"Scherz / Scherzel / Scherzerl / Scherz(e)l"
"ID837","ID837",837,2,2,1,1,2,0,1,1,0,0,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108695652173913,0.0108695652173913,0.00543478260869565,0.00543478260869565,0.0108695652173913,0,0.00543478260869565,0.00543478260869565,0,0,0,0,0,0.945652173913043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.945652173913043,174,"233",184,"Scherz / Scherzel / Scherzerl / Scherz(e)l"
"ID838","ID838",838,1,2,0,0,0,0,0,0,0,0,0,0,0,116,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00833333333333333,0.0166666666666667,0,0,0,0,0,0,0,0,0,0,0,0.966666666666667,0,0.00833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.966666666666667,116,"233",120,"Scherz / Scherzel / Scherzerl / Scherz(e)l"
"ID839","ID839",839,3,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0508474576271186,0,0,0,0,0,0,0,0,0,0,0,0,0.949152542372881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.949152542372881,56,"233",59,"Scherz / Scherzel / Scherzerl / Scherz(e)l"
"ID840","ID840",840,1,0,1,0,0,0,0,0,0,0,0,0,0,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172413793103448,0,0.0172413793103448,0,0,0,0,0,0,0,0,0,0,0.948275862068966,0,0.0172413793103448,0,0,0,0,0,0,0,0,0,0,0,0,0,0.948275862068966,55,"233",58,"Scherz / Scherzel / Scherzerl / Scherz(e)l"
"ID841","ID841",841,0,1,0,0,0,0,0,0,0,0,0,0,0,24,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.037037037037037,0,0,0,0,0,0,0,0,0,0,0,0.888888888888889,0.037037037037037,0,0,0,0,0.037037037037037,0,0,0,0,0,0,0,0,0,0.888888888888889,24,"233",27,"Scherz / Scherzel / Scherzerl / Scherz(e)l"
"ID842","ID842",842,0,1,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357142857142857,0,0,0,0,0,0,0,0,0,0,0,0.964285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.964285714285714,27,"233",28,"Scherz / Scherzel / Scherzerl / Scherz(e)l"
