"id","hexID","X121","X122","X123","X124","X125","X127","X128","X129","X130","X131","X134","X135","X136","X139","X140","X141","X142","X143","X144","X9999","rel_121","rel_122","rel_123","rel_124","rel_125","rel_127","rel_128","rel_129","rel_130","rel_131","rel_134","rel_135","rel_136","rel_139","rel_140","rel_141","rel_142","rel_143","rel_144","rel_9999","relMax","absMax","maxLevel","total","antwort"
"ID96","ID96",96,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0,0,0.666666666666667,0.166666666666667,0,0,0,0,0.666666666666667,4,"140",6,"Schnackel"
"ID97","ID97",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ID98","ID98",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ID99","ID99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ID100","ID100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ID101","ID101",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ID102","ID102",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ID103","ID103",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ID104","ID104",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ID105","ID105",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ID106","ID106",106,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,7,1,0,0,0,0.153846153846154,0.0769230769230769,0,0.0769230769230769,0,0,0,0,0,0,0,0,0,0,0.0769230769230769,0.538461538461538,0.0769230769230769,0,0,0,0.538461538461538,7,"141",13,"Schnaggile"
"ID107","ID107",107,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0.208333333333333,0,0,0,0.666666666666667,16,"141",24,"Schnaggile"
"ID108","ID108",108,5,0,0,0,0,1,0,2,0,0,1,0,0,3,0,13,35,0,0,0,0.0833333333333333,0,0,0,0,0.0166666666666667,0,0.0333333333333333,0,0,0.0166666666666667,0,0,0.05,0,0.216666666666667,0.583333333333333,0,0,0,0.583333333333333,35,"142",60,"Schnackerl"
"ID109","ID109",109,1,0,0,0,0,2,0,1,0,0,0,0,0,1,0,5,11,0,0,0,0.0476190476190476,0,0,0,0,0.0952380952380952,0,0.0476190476190476,0,0,0,0,0,0.0476190476190476,0,0.238095238095238,0.523809523809524,0,0,0,0.523809523809524,11,"142",21,"Schnackerl"
"ID110","ID110",110,6,0,0,0,0,0,0,2,0,0,0,0,0,1,1,5,64,0,0,0,0.0759493670886076,0,0,0,0,0,0,0.0253164556962025,0,0,0,0,0,0.0126582278481013,0.0126582278481013,0.0632911392405063,0.810126582278481,0,0,0,0.810126582278481,64,"142",79,"Schnackerl"
"ID111","ID111",111,84,1,0,0,0,9,2,12,1,0,1,0,0,30,28,20,483,0,0,1,0.125,0.00148809523809524,0,0,0,0.0133928571428571,0.00297619047619048,0.0178571428571429,0.00148809523809524,0,0.00148809523809524,0,0,0.0446428571428571,0.0416666666666667,0.0297619047619048,0.71875,0,0,0.00148809523809524,0.71875,483,"142",672,"Schnackerl"
"ID112","ID112",112,11,0,0,0,1,0,1,2,0,1,0,0,0,7,6,1,132,0,0,0,0.0679012345679012,0,0,0,0.00617283950617284,0,0.00617283950617284,0.0123456790123457,0,0.00617283950617284,0,0,0,0.0432098765432099,0.037037037037037,0.00617283950617284,0.814814814814815,0,0,0,0.814814814814815,132,"142",162,"Schnackerl"
"ID113","ID113",113,16,0,0,0,0,1,0,4,0,0,0,0,0,6,6,2,67,0,0,0,0.156862745098039,0,0,0,0,0.00980392156862745,0,0.0392156862745098,0,0,0,0,0,0.0588235294117647,0.0588235294117647,0.0196078431372549,0.656862745098039,0,0,0,0.656862745098039,67,"142",102,"Schnackerl"
"ID114","ID114",114,120,0,0,0,0,17,0,20,0,0,0,0,0,51,19,7,612,0,0,1,0.141676505312869,0,0,0,0,0.0200708382526564,0,0.0236127508854782,0,0,0,0,0,0.0602125147579693,0.0224321133412042,0.00826446280991736,0.722550177095632,0,0,0.00118063754427391,0.722550177095632,612,"142",847,"Schnackerl"
"ID115","ID115",115,9,0,0,0,0,2,0,1,0,0,0,0,0,5,1,1,29,0,0,0,0.1875,0,0,0,0,0.0416666666666667,0,0.0208333333333333,0,0,0,0,0,0.104166666666667,0.0208333333333333,0.0208333333333333,0.604166666666667,0,0,0,0.604166666666667,29,"142",48,"Schnackerl"
"ID116","ID116",116,17,0,0,0,0,1,0,3,0,0,0,0,0,5,5,1,78,0,0,0,0.154545454545455,0,0,0,0,0.00909090909090909,0,0.0272727272727273,0,0,0,0,0,0.0454545454545455,0.0454545454545455,0.00909090909090909,0.709090909090909,0,0,0,0.709090909090909,78,"142",110,"Schnackerl"
"ID117","ID117",117,6,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,23,0,0,0,0.181818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0.0909090909090909,0.0303030303030303,0,0.696969696969697,0,0,0,0.696969696969697,23,"142",33,"Schnackerl"
"ID118","ID118",118,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.25,0,0,0,0.5,2,"121",4,"Schluckauf"
"ID119","ID119",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ID120","ID120",120,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0.333333333333333,0,0,0,0,0,0,0,0.333333333333333,0,0.333333333333333,1,"129",3,"Hicks / Hick"
"ID121","ID121",121,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,1,"121",2,"Schluckauf"
"ID122","ID122",122,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0.25,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.25,0,0.5,2,"130",4,"Higgis / Hicki / Higgi"
"ID123","ID123",123,4,1,0,0,0,3,0,3,6,1,15,1,0,0,0,0,0,0,8,1,0.0930232558139535,0.0232558139534884,0,0,0,0.0697674418604651,0,0.0697674418604651,0.13953488372093,0.0232558139534884,0.348837209302326,0.0232558139534884,0,0,0,0,0,0,0.186046511627907,0.0232558139534884,0.348837209302326,15,"134",43,"Hitzgi"
"ID124","ID124",124,4,0,1,1,0,5,0,2,24,0,21,0,0,1,0,0,0,1,25,0,0.0470588235294118,0,0.0117647058823529,0.0117647058823529,0,0.0588235294117647,0,0.0235294117647059,0.282352941176471,0,0.247058823529412,0,0,0.0117647058823529,0,0,0,0.0117647058823529,0.294117647058824,0,0.294117647058824,25,"144",85,"Gluggsi"
"ID125","ID125",125,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0.0350877192982456,0,0,0.0526315789473684,0,0,0,0,0,0,0,0.912280701754386,0,0.912280701754386,52,"144",57,"Gluggsi"
"ID126","ID126",126,2,0,0,0,0,6,1,3,3,0,37,0,0,0,1,0,0,0,461,0,0.00389105058365759,0,0,0,0,0.0116731517509728,0.00194552529182879,0.00583657587548638,0.00583657587548638,0,0.0719844357976654,0,0,0,0.00194552529182879,0,0,0,0.896887159533074,0,0.896887159533074,461,"144",514,"Gluggsi"
"ID127","ID127",127,1,0,0,0,0,0,0,1,6,0,4,0,0,0,0,0,0,1,61,0,0.0135135135135135,0,0,0,0,0,0,0.0135135135135135,0.0810810810810811,0,0.0540540540540541,0,0,0,0,0,0,0.0135135135135135,0.824324324324324,0,0.824324324324324,61,"144",74,"Gluggsi"
"ID128","ID128",128,0,0,0,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,39,0,0,0,0,0,0,0.0434782608695652,0,0,0,0,0.0869565217391304,0.0217391304347826,0,0,0,0,0,0,0.847826086956522,0,0.847826086956522,39,"144",46,"Gluggsi"
"ID129","ID129",129,0,0,0,0,0,1,0,2,6,0,17,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0.0217391304347826,0,0.0434782608695652,0.130434782608696,0,0.369565217391304,0,0,0,0,0,0,0,0.434782608695652,0,0.434782608695652,20,"144",46,"Gluggsi"
"ID130","ID130",130,0,0,1,1,0,0,0,1,4,0,7,0,0,0,1,0,0,0,3,0,0,0,0.0555555555555556,0.0555555555555556,0,0,0,0.0555555555555556,0.222222222222222,0,0.388888888888889,0,0,0,0.0555555555555556,0,0,0,0.166666666666667,0,0.388888888888889,7,"134",18,"Hitzgi"
"ID131","ID131",131,2,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,2,0,0.153846153846154,0,0,0,0,0,0,0,0,0,0.615384615384615,0.0769230769230769,0,0,0,0,0,0,0.153846153846154,0,0.615384615384615,8,"134",13,"Hitzgi"
"ID132","ID132",132,1,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0.0833333333333333,0,0,0,0,0,0,0,0.0833333333333333,0,0.833333333333333,0,0,0,0,0,0,0,0,0,0.833333333333333,10,"134",12,"Hitzgi"
"ID133","ID133",133,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0.2,0,0.8,4,"134",5,"Hitzgi"
"ID134","ID134",134,0,0,0,0,0,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0.166666666666667,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0.666666666666667,4,"134",6,"Hitzgi"
"ID135","ID135",135,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,1,0,0.0769230769230769,0,0,0,0,0,0,0,0,0,0.769230769230769,0,0,0,0,0,0,0.0769230769230769,0.0769230769230769,0,0.769230769230769,10,"134",13,"Hitzgi"
"ID136","ID136",136,3,0,1,0,0,0,0,1,0,0,13,0,0,0,0,0,0,0,1,0,0.157894736842105,0,0.0526315789473684,0,0,0,0,0.0526315789473684,0,0,0.684210526315789,0,0,0,0,0,0,0,0.0526315789473684,0,0.684210526315789,13,"134",19,"Hitzgi"
"ID137","ID137",137,0,0,2,0,0,2,0,1,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0.0327868852459016,0,0,0.0327868852459016,0,0.0163934426229508,0,0,0.918032786885246,0,0,0,0,0,0,0,0,0,0.918032786885246,56,"134",61,"Hitzgi"
"ID138","ID138",138,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.981481481481482,0,0,0,0,0,0,0,0.0185185185185185,0,0.981481481481482,53,"134",54,"Hitzgi"
"ID139","ID139",139,1,0,0,0,0,1,0,0,0,0,36,0,0,1,0,0,0,0,1,0,0.025,0,0,0,0,0.025,0,0,0,0,0.9,0,0,0.025,0,0,0,0,0.025,0,0.9,36,"134",40,"Hitzgi"
"ID140","ID140",140,1,0,0,0,0,2,0,0,0,0,13,0,1,0,0,0,0,0,1,0,0.0555555555555556,0,0,0,0,0.111111111111111,0,0,0,0,0.722222222222222,0,0.0555555555555556,0,0,0,0,0,0.0555555555555556,0,0.722222222222222,13,"134",18,"Hitzgi"
"ID141","ID141",141,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0.333333333333333,0,0,0,0,0,0.333333333333333,0,0,0,0.333333333333333,1,"130",3,"Higgis / Hicki / Higgi"
"ID142","ID142",142,1,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0.0909090909090909,0,0,0,0,0,0,0,0,0,0.818181818181818,0,0,0.0909090909090909,0,0,0,0,0,0,0.818181818181818,9,"134",11,"Hitzgi"
"ID143","ID143",143,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.25,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,2,"140",4,"Schnackel"
"ID144","ID144",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ID145","ID145",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ID146","ID146",146,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0.666666666666667,2,"139",3,"Schnackler"
"ID147","ID147",147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,"140",1,"Schnackel"
"ID148","ID148",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ID149","ID149",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ID150","ID150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ID151","ID151",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ID152","ID152",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ID153","ID153",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ID154","ID154",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ID155","ID155",155,11,0,0,4,0,0,0,2,0,0,0,0,0,5,2,17,0,0,0,0,0.268292682926829,0,0,0.0975609756097561,0,0,0,0.0487804878048781,0,0,0,0,0,0.121951219512195,0.0487804878048781,0.414634146341463,0,0,0,0,0.414634146341463,17,"141",41,"Schnaggile"
"ID156","ID156",156,10,0,0,7,0,0,0,0,0,0,0,0,0,6,1,14,1,0,0,0,0.256410256410256,0,0,0.179487179487179,0,0,0,0,0,0,0,0,0,0.153846153846154,0.0256410256410256,0.358974358974359,0.0256410256410256,0,0,0,0.358974358974359,14,"141",39,"Schnaggile"
"ID157","ID157",157,18,0,0,6,0,1,0,1,0,0,0,0,0,4,5,76,15,0,0,0,0.142857142857143,0,0,0.0476190476190476,0,0.00793650793650794,0,0.00793650793650794,0,0,0,0,0,0.0317460317460317,0.0396825396825397,0.603174603174603,0.119047619047619,0,0,0,0.603174603174603,76,"141",126,"Schnaggile"
"ID158","ID158",158,4,0,0,1,0,0,0,1,0,0,0,0,0,1,1,14,4,0,0,0,0.153846153846154,0,0,0.0384615384615385,0,0,0,0.0384615384615385,0,0,0,0,0,0.0384615384615385,0.0384615384615385,0.538461538461538,0.153846153846154,0,0,0,0.538461538461538,14,"141",26,"Schnaggile"
"ID159","ID159",159,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,19,5,0,0,0,0.0666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.0666666666666667,0.0666666666666667,0.633333333333333,0.166666666666667,0,0,0,0.633333333333333,19,"141",30,"Schnaggile"
"ID160","ID160",160,6,0,0,0,0,1,0,0,0,0,0,0,0,3,4,24,12,0,0,0,0.12,0,0,0,0,0.02,0,0,0,0,0,0,0,0.06,0.08,0.48,0.24,0,0,0,0.48,24,"141",50,"Schnaggile"
"ID161","ID161",161,4,0,0,0,1,0,0,0,0,0,0,0,0,3,1,21,29,0,0,0,0.0677966101694915,0,0,0,0.0169491525423729,0,0,0,0,0,0,0,0,0.0508474576271186,0.0169491525423729,0.355932203389831,0.491525423728814,0,0,0,0.491525423728814,29,"142",59,"Schnackerl"
"ID162","ID162",162,29,0,0,0,0,3,0,2,1,0,0,0,0,12,4,65,119,0,0,0,0.123404255319149,0,0,0,0,0.0127659574468085,0,0.00851063829787234,0.00425531914893617,0,0,0,0,0.051063829787234,0.0170212765957447,0.276595744680851,0.506382978723404,0,0,0,0.506382978723404,119,"142",235,"Schnackerl"
"ID163","ID163",163,14,0,0,0,0,2,0,0,0,0,1,0,0,11,11,19,51,0,0,0,0.128440366972477,0,0,0,0,0.018348623853211,0,0,0,0,0.00917431192660551,0,0,0.100917431192661,0.100917431192661,0.174311926605505,0.467889908256881,0,0,0,0.467889908256881,51,"142",109,"Schnackerl"
"ID164","ID164",164,8,0,0,0,0,0,0,1,0,0,0,0,0,1,6,6,34,0,0,0,0.142857142857143,0,0,0,0,0,0,0.0178571428571429,0,0,0,0,0,0.0178571428571429,0.107142857142857,0.107142857142857,0.607142857142857,0,0,0,0.607142857142857,34,"142",56,"Schnackerl"
"ID165","ID165",165,10,0,2,0,0,1,0,3,0,0,0,0,1,11,2,8,106,0,0,0,0.0694444444444444,0,0.0138888888888889,0,0,0.00694444444444444,0,0.0208333333333333,0,0,0,0,0.00694444444444444,0.0763888888888889,0.0138888888888889,0.0555555555555556,0.736111111111111,0,0,0,0.736111111111111,106,"142",144,"Schnackerl"
"ID166","ID166",166,13,0,0,0,0,1,0,2,1,0,0,0,0,6,4,7,87,0,0,0,0.107438016528926,0,0,0,0,0.00826446280991736,0,0.0165289256198347,0.00826446280991736,0,0,0,0,0.0495867768595041,0.0330578512396694,0.0578512396694215,0.71900826446281,0,0,0,0.71900826446281,87,"142",121,"Schnackerl"
"ID167","ID167",167,19,0,0,0,0,4,0,3,0,0,0,0,0,9,10,10,116,0,0,0,0.111111111111111,0,0,0,0,0.0233918128654971,0,0.0175438596491228,0,0,0,0,0,0.0526315789473684,0.0584795321637427,0.0584795321637427,0.678362573099415,0,0,0,0.678362573099415,116,"142",171,"Schnackerl"
"ID168","ID168",168,8,0,0,0,0,2,0,0,0,0,0,0,1,2,1,1,27,0,0,0,0.19047619047619,0,0,0,0,0.0476190476190476,0,0,0,0,0,0,0.0238095238095238,0.0476190476190476,0.0238095238095238,0.0238095238095238,0.642857142857143,0,0,0,0.642857142857143,27,"142",42,"Schnackerl"
"ID169","ID169",169,13,0,1,0,0,0,0,2,0,0,0,0,0,3,1,1,22,0,0,0,0.302325581395349,0,0.0232558139534884,0,0,0,0,0.0465116279069767,0,0,0,0,0,0.0697674418604651,0.0232558139534884,0.0232558139534884,0.511627906976744,0,0,0,0.511627906976744,22,"142",43,"Schnackerl"
"ID170","ID170",170,21,0,0,0,0,1,0,0,0,0,0,0,0,6,4,8,56,0,0,0,0.21875,0,0,0,0,0.0104166666666667,0,0,0,0,0,0,0,0.0625,0.0416666666666667,0.0833333333333333,0.583333333333333,0,0,0,0.583333333333333,56,"142",96,"Schnackerl"
"ID171","ID171",171,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857142857143,0.714285714285714,0,0,0,0.714285714285714,10,"142",14,"Schnackerl"
"ID172","ID172",172,16,0,0,0,0,2,0,5,0,0,1,0,0,5,4,0,106,0,0,0,0.115107913669065,0,0,0,0,0.0143884892086331,0,0.0359712230215827,0,0,0.00719424460431655,0,0,0.0359712230215827,0.0287769784172662,0,0.762589928057554,0,0,0,0.762589928057554,106,"142",139,"Schnackerl"
"ID173","ID173",173,5,0,0,0,0,1,0,1,0,0,0,0,0,3,5,0,39,0,0,0,0.0925925925925926,0,0,0,0,0.0185185185185185,0,0.0185185185185185,0,0,0,0,0,0.0555555555555556,0.0925925925925926,0,0.722222222222222,0,0,0,0.722222222222222,39,"142",54,"Schnackerl"
"ID174","ID174",174,23,0,1,0,0,1,0,2,0,0,0,0,0,11,8,0,118,0,0,0,0.140243902439024,0,0.00609756097560976,0,0,0.00609756097560976,0,0.0121951219512195,0,0,0,0,0,0.0670731707317073,0.0487804878048781,0,0.719512195121951,0,0,0,0.719512195121951,118,"142",164,"Schnackerl"
"ID175","ID175",175,5,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,23,0,0,0,0.151515151515152,0,0,0,0,0,0,0.0303030303030303,0,0,0,0,0,0.0909090909090909,0.0303030303030303,0,0.696969696969697,0,0,0,0.696969696969697,23,"142",33,"Schnackerl"
"ID176","ID176",176,6,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,19,0,0,1,0.2,0,0,0,0,0,0,0.0666666666666667,0,0,0,0,0,0.0333333333333333,0.0333333333333333,0,0.633333333333333,0,0,0.0333333333333333,0.633333333333333,19,"142",30,"Schnackerl"
"ID177","ID177",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ID178","ID178",178,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,"139",1,"Schnackler"
"ID179","ID179",179,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"129",1,"Hicks / Hick"
"ID180","ID180",180,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0.6,0,0.6,6,"144",10,"Gluggsi"
"ID181","ID181",181,0,0,0,0,1,4,0,3,19,0,34,0,0,1,0,0,0,0,125,0,0,0,0,0,0.0053475935828877,0.0213903743315508,0,0.0160427807486631,0.101604278074866,0,0.181818181818182,0,0,0.0053475935828877,0,0,0,0,0.668449197860963,0,0.668449197860963,125,"144",187,"Gluggsi"
"ID182","ID182",182,7,0,1,0,1,4,1,3,13,0,57,0,0,0,0,1,0,2,462,1,0.0126582278481013,0,0.00180831826401447,0,0.00180831826401447,0.00723327305605787,0.00180831826401447,0.0054249547920434,0.0235081374321881,0,0.103074141048825,0,0,0,0,0.00180831826401447,0,0.00361663652802893,0.835443037974684,0.00180831826401447,0.835443037974684,462,"144",553,"Gluggsi"
"ID183","ID183",183,8,1,1,1,5,8,0,10,6,0,90,1,0,0,0,0,0,5,845,3,0.00813008130081301,0.00101626016260163,0.00101626016260163,0.00101626016260163,0.00508130081300813,0.00813008130081301,0,0.0101626016260163,0.00609756097560976,0,0.0914634146341463,0.00101626016260163,0,0,0,0,0,0.00508130081300813,0.858739837398374,0.00304878048780488,0.858739837398374,845,"144",984,"Gluggsi"
"ID184","ID184",184,0,1,0,0,0,1,0,1,2,0,19,0,0,0,0,0,0,1,140,0,0,0.00606060606060606,0,0,0,0.00606060606060606,0,0.00606060606060606,0.0121212121212121,0,0.115151515151515,0,0,0,0,0,0,0.00606060606060606,0.848484848484849,0,0.848484848484849,140,"144",165,"Gluggsi"
"ID185","ID185",185,1,0,0,1,0,2,0,1,2,0,18,0,0,1,0,0,0,0,72,0,0.0102040816326531,0,0,0.0102040816326531,0,0.0204081632653061,0,0.0102040816326531,0.0204081632653061,0,0.183673469387755,0,0,0.0102040816326531,0,0,0,0,0.73469387755102,0,0.73469387755102,72,"144",98,"Gluggsi"
"ID186","ID186",186,0,0,0,0,1,1,0,0,4,0,29,0,0,0,0,0,0,0,20,0,0,0,0,0,0.0181818181818182,0.0181818181818182,0,0,0.0727272727272727,0,0.527272727272727,0,0,0,0,0,0,0,0.363636363636364,0,0.527272727272727,29,"134",55,"Hitzgi"
"ID187","ID187",187,0,0,0,0,0,5,0,2,5,0,65,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0.0588235294117647,0,0.0235294117647059,0.0588235294117647,0,0.764705882352941,0,0,0,0,0,0,0,0.0941176470588235,0,0.764705882352941,65,"134",85,"Hitzgi"
