"id","hexID","X47","X48","X49","X50","X51","X54","X55","X56","X57","X58","X59","X60","X61","X62","rel_47","rel_48","rel_49","rel_50","rel_51","rel_54","rel_55","rel_56","rel_57","rel_58","rel_59","rel_60","rel_61","rel_62","relMax","absMax","maxLevel","total","antwort"
"ID1638","ID1638",1638,236,0,7,5,2,1,0,0,0,0,1,1,0,0,0.932806324110672,0,0.0276679841897233,0.0197628458498024,0.00790513833992095,0.00395256916996047,0,0,0,0,0.00395256916996047,0.00395256916996047,0,0,0.932806324110672,236,"47",253,"Frikadelle"
"ID1639","ID1639",1639,230,1,4,4,8,0,0,0,1,0,0,0,0,0,0.92741935483871,0.00403225806451613,0.0161290322580645,0.0161290322580645,0.032258064516129,0,0,0,0.00403225806451613,0,0,0,0,0,0.92741935483871,230,"47",248,"Frikadelle"
"ID1640","ID1640",1640,205,0,6,2,33,0,0,0,0,0,0,0,0,1,0.82995951417004,0,0.0242914979757085,0.00809716599190283,0.133603238866397,0,0,0,0,0,0,0,0,0.00404858299595142,0.82995951417004,205,"47",247,"Frikadelle"
"ID1641","ID1641",1641,21,0,3,7,99,0,0,0,0,0,0,0,0,3,0.157894736842105,0,0.0225563909774436,0.0526315789473684,0.744360902255639,0,0,0,0,0,0,0,0,0.0225563909774436,0.744360902255639,99,"51",133,"(Fleisch-/Gehacktes-)Klösschen /  (Fleisch-/Gehacktes-)Kloss /  (Brat-)Klösschen"
"ID1642","ID1642",1642,25,3,31,100,166,0,0,0,0,0,1,0,0,2,0.0762195121951219,0.00914634146341463,0.0945121951219512,0.304878048780488,0.50609756097561,0,0,0,0,0,0.00304878048780488,0,0,0.00609756097560976,0.50609756097561,166,"51",328,"(Fleisch-/Gehacktes-)Klösschen /  (Fleisch-/Gehacktes-)Kloss /  (Brat-)Klösschen"
"ID1643","ID1643",1643,10,1,7,27,47,0,0,1,0,0,0,0,0,2,0.105263157894737,0.0105263157894737,0.0736842105263158,0.284210526315789,0.494736842105263,0,0,0.0105263157894737,0,0,0,0,0,0.0210526315789474,0.494736842105263,47,"51",95,"(Fleisch-/Gehacktes-)Klösschen /  (Fleisch-/Gehacktes-)Kloss /  (Brat-)Klösschen"
"ID1644","ID1644",1644,3,0,4,8,43,1,0,0,0,0,0,0,0,1,0.05,0,0.0666666666666667,0.133333333333333,0.716666666666667,0.0166666666666667,0,0,0,0,0,0,0,0.0166666666666667,0.716666666666667,43,"51",60,"(Fleisch-/Gehacktes-)Klösschen /  (Fleisch-/Gehacktes-)Kloss /  (Brat-)Klösschen"
"ID1645","ID1645",1645,11,2,5,24,31,0,0,0,1,0,0,0,0,0,0.148648648648649,0.027027027027027,0.0675675675675676,0.324324324324324,0.418918918918919,0,0,0,0.0135135135135135,0,0,0,0,0,0.418918918918919,31,"51",74,"(Fleisch-/Gehacktes-)Klösschen /  (Fleisch-/Gehacktes-)Kloss /  (Brat-)Klösschen"
"ID1646","ID1646",1646,5,1,8,33,35,0,0,0,0,0,1,0,0,1,0.0595238095238095,0.0119047619047619,0.0952380952380952,0.392857142857143,0.416666666666667,0,0,0,0,0,0.0119047619047619,0,0,0.0119047619047619,0.416666666666667,35,"51",84,"(Fleisch-/Gehacktes-)Klösschen /  (Fleisch-/Gehacktes-)Kloss /  (Brat-)Klösschen"
"ID1647","ID1647",1647,11,1,6,26,35,0,0,0,0,0,0,2,0,3,0.130952380952381,0.0119047619047619,0.0714285714285714,0.30952380952381,0.416666666666667,0,0,0,0,0,0,0.0238095238095238,0,0.0357142857142857,0.416666666666667,35,"51",84,"(Fleisch-/Gehacktes-)Klösschen /  (Fleisch-/Gehacktes-)Kloss /  (Brat-)Klösschen"
"ID1648","ID1648",1648,6,0,12,37,63,0,0,2,0,0,1,0,0,2,0.0487804878048781,0,0.0975609756097561,0.300813008130081,0.51219512195122,0,0,0.016260162601626,0,0,0.00813008130081301,0,0,0.016260162601626,0.51219512195122,63,"51",123,"(Fleisch-/Gehacktes-)Klösschen /  (Fleisch-/Gehacktes-)Kloss /  (Brat-)Klösschen"
"ID1649","ID1649",1649,15,0,24,40,35,0,0,0,0,0,2,0,0,3,0.126050420168067,0,0.201680672268908,0.336134453781513,0.294117647058824,0,0,0,0,0,0.0168067226890756,0,0,0.0252100840336134,0.336134453781513,40,"50",119,"(Brat-/Fleisch-)Klops"
"ID1650","ID1650",1650,19,1,27,54,50,1,0,0,0,0,0,0,0,0,0.125,0.00657894736842105,0.177631578947368,0.355263157894737,0.328947368421053,0.00657894736842105,0,0,0,0,0,0,0,0,0.355263157894737,54,"50",152,"(Brat-/Fleisch-)Klops"
"ID1651","ID1651",1651,18,0,66,160,35,0,0,3,0,0,2,0,0,1,0.0631578947368421,0,0.231578947368421,0.56140350877193,0.12280701754386,0,0,0.0105263157894737,0,0,0.00701754385964912,0,0,0.00350877192982456,0.56140350877193,160,"50",285,"(Brat-/Fleisch-)Klops"
"ID1652","ID1652",1652,13,0,47,83,23,0,0,0,0,0,4,0,0,2,0.0755813953488372,0,0.273255813953488,0.482558139534884,0.133720930232558,0,0,0,0,0,0.0232558139534884,0,0,0.0116279069767442,0.482558139534884,83,"50",172,"(Brat-/Fleisch-)Klops"
"ID1653","ID1653",1653,37,2,183,98,36,0,0,1,0,0,27,0,0,5,0.0951156812339332,0.0051413881748072,0.470437017994859,0.251928020565553,0.0925449871465296,0,0,0.0025706940874036,0,0,0.0694087403598972,0,0,0.012853470437018,0.470437017994859,183,"49",389,"Bulette"
"ID1654","ID1654",1654,221,4,1003,444,152,0,0,3,0,0,156,2,0,15,0.1105,0.002,0.5015,0.222,0.076,0,0,0.0015,0,0,0.078,0.001,0,0.0075,0.5015,1003,"49",2000,"Bulette"
"ID1655","ID1655",1655,24,1,89,60,18,0,0,1,0,0,23,0,0,1,0.110599078341014,0.00460829493087558,0.410138248847926,0.276497695852535,0.0829493087557604,0,0,0.00460829493087558,0,0,0.105990783410138,0,0,0.00460829493087558,0.410138248847926,89,"49",217,"Bulette"
"ID1656","ID1656",1656,14,0,131,100,19,0,1,0,1,0,31,0,0,1,0.0469798657718121,0,0.439597315436242,0.335570469798658,0.063758389261745,0,0.00335570469798658,0,0.00335570469798658,0,0.104026845637584,0,0,0.00335570469798658,0.439597315436242,131,"49",298,"Bulette"
"ID1657","ID1657",1657,8,0,51,53,1,0,0,1,0,0,17,0,0,1,0.0606060606060606,0,0.386363636363636,0.401515151515151,0.00757575757575758,0,0,0.00757575757575758,0,0,0.128787878787879,0,0,0.00757575757575758,0.401515151515151,53,"50",132,"(Brat-/Fleisch-)Klops"
"ID1658","ID1658",1658,13,1,71,73,7,0,0,1,1,0,30,1,0,4,0.0643564356435644,0.00495049504950495,0.351485148514851,0.361386138613861,0.0346534653465347,0,0,0.00495049504950495,0.00495049504950495,0,0.148514851485149,0.00495049504950495,0,0.0198019801980198,0.361386138613861,73,"50",202,"(Brat-/Fleisch-)Klops"
"ID1659","ID1659",1659,18,0,128,57,4,0,0,0,0,0,103,0,0,4,0.0573248407643312,0,0.407643312101911,0.181528662420382,0.0127388535031847,0,0,0,0,0,0.328025477707006,0,0,0.0127388535031847,0.407643312101911,128,"49",314,"Bulette"
"ID1660","ID1660",1660,8,1,46,20,0,0,0,1,0,0,51,0,0,1,0.0625,0.0078125,0.359375,0.15625,0,0,0,0.0078125,0,0,0.3984375,0,0,0.0078125,0.3984375,51,"59",128,"Beefsteak"
"ID1661","ID1661",1661,12,2,74,34,3,0,0,1,0,0,59,0,0,2,0.0641711229946524,0.0106951871657754,0.39572192513369,0.181818181818182,0.0160427807486631,0,0,0.0053475935828877,0,0,0.315508021390374,0,0,0.0106951871657754,0.39572192513369,74,"49",187,"Bulette"
"ID1662","ID1662",1662,8,0,34,25,4,0,0,0,0,0,38,0,0,1,0.0727272727272727,0,0.309090909090909,0.227272727272727,0.0363636363636364,0,0,0,0,0,0.345454545454545,0,0,0.00909090909090909,0.345454545454545,38,"59",110,"Beefsteak"
"ID1663","ID1663",1663,4,0,26,8,2,1,0,1,0,0,36,0,0,0,0.0512820512820513,0,0.333333333333333,0.102564102564103,0.0256410256410256,0.0128205128205128,0,0.0128205128205128,0,0,0.461538461538462,0,0,0,0.461538461538462,36,"59",78,"Beefsteak"
"ID1664","ID1664",1664,9,0,102,32,3,0,0,0,0,0,84,0,0,5,0.0382978723404255,0,0.434042553191489,0.136170212765957,0.0127659574468085,0,0,0,0,0,0.357446808510638,0,0,0.0212765957446809,0.434042553191489,102,"49",235,"Bulette"
"ID1665","ID1665",1665,6,1,31,16,0,0,0,0,0,0,22,0,0,4,0.075,0.0125,0.3875,0.2,0,0,0,0,0,0,0.275,0,0,0.05,0.3875,31,"49",80,"Bulette"
"ID1666","ID1666",1666,26,0,178,54,8,0,1,0,0,0,142,0,0,21,0.0604651162790698,0,0.413953488372093,0.125581395348837,0.0186046511627907,0,0.00232558139534884,0,0,0,0.330232558139535,0,0,0.0488372093023256,0.413953488372093,178,"49",430,"Bulette"
"ID1667","ID1667",1667,5,1,41,16,1,0,0,0,0,0,8,0,0,2,0.0675675675675676,0.0135135135135135,0.554054054054054,0.216216216216216,0.0135135135135135,0,0,0,0,0,0.108108108108108,0,0,0.027027027027027,0.554054054054054,41,"49",74,"Bulette"
"ID1668","ID1668",1668,8,0,56,23,2,0,0,1,0,0,6,0,1,11,0.0740740740740741,0,0.518518518518518,0.212962962962963,0.0185185185185185,0,0,0.00925925925925926,0,0,0.0555555555555556,0,0.00925925925925926,0.101851851851852,0.518518518518518,56,"49",108,"Bulette"
"ID1669","ID1669",1669,8,1,68,27,4,0,0,0,0,0,4,0,0,12,0.0645161290322581,0.00806451612903226,0.548387096774194,0.217741935483871,0.032258064516129,0,0,0,0,0,0.032258064516129,0,0,0.0967741935483871,0.548387096774194,68,"49",124,"Bulette"
"ID1670","ID1670",1670,448,1,13,4,0,0,0,0,0,1,0,0,0,6,0.947145877378435,0.00211416490486258,0.0274841437632135,0.00845665961945032,0,0,0,0,0,0.00211416490486258,0,0,0,0.0126849894291755,0.947145877378435,448,"47",473,"Frikadelle"
"ID1671","ID1671",1671,1292,2,35,12,5,1,0,1,0,0,2,0,0,7,0.952100221075903,0.00147383935151069,0.025792188651437,0.00884303610906411,0.00368459837877671,0.000736919675755343,0,0.000736919675755343,0,0,0.00147383935151069,0,0,0.0051584377302874,0.952100221075903,1292,"47",1357,"Frikadelle"
"ID1672","ID1672",1672,1870,7,68,16,4,1,0,5,0,0,0,0,0,13,0.942540322580645,0.00352822580645161,0.0342741935483871,0.00806451612903226,0.00201612903225806,0.000504032258064516,0,0.00252016129032258,0,0,0,0,0,0.00655241935483871,0.942540322580645,1870,"47",1984,"Frikadelle"
"ID1673","ID1673",1673,1830,3,82,12,9,1,0,4,0,0,0,0,0,11,0.9375,0.00153688524590164,0.0420081967213115,0.00614754098360656,0.00461065573770492,0.000512295081967213,0,0.00204918032786885,0,0,0,0,0,0.00563524590163934,0.9375,1830,"47",1952,"Frikadelle"
"ID1674","ID1674",1674,2787,4,154,37,6,1,0,1,2,1,0,0,0,4,0.92992992992993,0.00133466800133467,0.0513847180513847,0.0123456790123457,0.002002002002002,0.000333667000333667,0,0.000333667000333667,0.000667334000667334,0.000333667000333667,0,0,0,0.00133466800133467,0.92992992992993,2787,"47",2997,"Frikadelle"
"ID1675","ID1675",1675,1726,3,100,25,4,0,0,3,0,0,0,0,0,8,0.923488496522204,0.00160513643659711,0.0535045478865704,0.0133761369716426,0.00214018191546281,0,0,0.00160513643659711,0,0,0,0,0,0.00428036383092563,0.923488496522204,1726,"47",1869,"Frikadelle"
"ID1676","ID1676",1676,1152,0,60,24,6,0,0,3,0,0,1,0,0,7,0.919393455706305,0,0.0478850758180367,0.0191540303272147,0.00478850758180367,0,0,0.00239425379090184,0,0,0.000798084596967279,0,0,0.00558659217877095,0.919393455706305,1152,"47",1253,"Frikadelle"
"ID1677","ID1677",1677,1516,1,81,23,10,1,0,1,0,0,0,0,0,9,0.92326431181486,0.000609013398294762,0.0493300852618758,0.0140073081607795,0.00609013398294762,0.000609013398294762,0,0.000609013398294762,0,0,0,0,0,0.00548112058465286,0.92326431181486,1516,"47",1642,"Frikadelle"
"ID1678","ID1678",1678,986,1,40,15,4,0,0,2,1,0,2,1,1,3,0.933712121212121,0.000946969696969697,0.0378787878787879,0.0142045454545455,0.00378787878787879,0,0,0.00189393939393939,0.000946969696969697,0,0.00189393939393939,0.000946969696969697,0.000946969696969697,0.00284090909090909,0.933712121212121,986,"47",1056,"Frikadelle"
"ID1679","ID1679",1679,663,2,22,4,4,0,0,0,0,0,0,0,0,7,0.944444444444444,0.00284900284900285,0.0313390313390313,0.0056980056980057,0.0056980056980057,0,0,0,0,0,0,0,0,0.00997150997150997,0.944444444444444,663,"47",702,"Frikadelle"
"ID1680","ID1680",1680,782,1,25,8,7,0,0,1,0,0,0,0,0,5,0.943305186972256,0.00120627261761158,0.0301568154402895,0.00965018094089264,0.00844390832328106,0,0,0.00120627261761158,0,0,0,0,0,0.0060313630880579,0.943305186972256,782,"47",829,"Frikadelle"
"ID1681","ID1681",1681,352,0,10,6,7,0,0,1,0,0,0,0,0,1,0.93368700265252,0,0.026525198938992,0.0159151193633952,0.0185676392572944,0,0,0.0026525198938992,0,0,0,0,0,0.0026525198938992,0.93368700265252,352,"47",377,"Frikadelle"
"ID1682","ID1682",1682,397,1,16,6,4,0,0,1,0,1,0,0,0,7,0.916859122401848,0.0023094688221709,0.0369515011547344,0.0138568129330254,0.0092378752886836,0,0,0.0023094688221709,0,0.0023094688221709,0,0,0,0.0161662817551963,0.916859122401848,397,"47",433,"Frikadelle"
"ID1683","ID1683",1683,332,0,12,3,8,0,0,0,0,0,0,0,0,9,0.912087912087912,0,0.032967032967033,0.00824175824175824,0.021978021978022,0,0,0,0,0,0,0,0,0.0247252747252747,0.912087912087912,332,"47",364,"Frikadelle"
"ID1684","ID1684",1684,157,0,5,1,2,0,0,0,0,0,0,0,0,2,0.940119760479042,0,0.029940119760479,0.00598802395209581,0.0119760479041916,0,0,0,0,0,0,0,0,0.0119760479041916,0.940119760479042,157,"47",167,"Frikadelle"
"ID1685","ID1685",1685,201,0,9,8,3,0,0,0,0,0,0,0,0,3,0.897321428571429,0,0.0401785714285714,0.0357142857142857,0.0133928571428571,0,0,0,0,0,0,0,0,0.0133928571428571,0.897321428571429,201,"47",224,"Frikadelle"
"ID1686","ID1686",1686,157,0,3,1,0,0,0,0,0,0,0,0,0,0,0.975155279503106,0,0.0186335403726708,0.0062111801242236,0,0,0,0,0,0,0,0,0,0,0.975155279503106,157,"47",161,"Frikadelle"
"ID1687","ID1687",1687,173,3,7,3,2,0,0,0,0,0,0,0,0,3,0.905759162303665,0.0157068062827225,0.0366492146596859,0.0157068062827225,0.0104712041884817,0,0,0,0,0,0,0,0,0.0157068062827225,0.905759162303665,173,"47",191,"Frikadelle"
"ID1688","ID1688",1688,226,1,3,2,0,0,0,0,0,0,0,1,0,0,0.969957081545064,0.00429184549356223,0.0128755364806867,0.00858369098712446,0,0,0,0,0,0,0,0.00429184549356223,0,0,0.969957081545064,226,"47",233,"Frikadelle"
"ID1689","ID1689",1689,552,0,18,5,2,0,0,0,0,0,0,1,0,4,0.948453608247423,0,0.0309278350515464,0.00859106529209622,0.00343642611683849,0,0,0,0,0,0,0.00171821305841924,0,0.00687285223367698,0.948453608247423,552,"47",582,"Frikadelle"
"ID1690","ID1690",1690,298,2,12,5,4,0,0,1,0,1,1,0,0,0,0.919753086419753,0.00617283950617284,0.037037037037037,0.0154320987654321,0.0123456790123457,0,0,0.00308641975308642,0,0.00308641975308642,0.00308641975308642,0,0,0,0.919753086419753,298,"47",324,"Frikadelle"
"ID1691","ID1691",1691,222,4,14,12,3,0,0,2,1,0,2,0,0,1,0.850574712643678,0.0153256704980843,0.053639846743295,0.0459770114942529,0.0114942528735632,0,0,0.00766283524904215,0.00383141762452107,0,0.00766283524904215,0,0,0.00383141762452107,0.850574712643678,222,"47",261,"Frikadelle"
"ID1692","ID1692",1692,128,2,26,13,41,0,0,1,0,0,1,1,1,2,0.592592592592593,0.00925925925925926,0.12037037037037,0.0601851851851852,0.189814814814815,0,0,0.00462962962962963,0,0,0.00462962962962963,0.00462962962962963,0.00462962962962963,0.00925925925925926,0.592592592592593,128,"47",216,"Frikadelle"
"ID1693","ID1693",1693,48,2,9,18,210,0,0,0,0,0,0,0,0,2,0.166089965397924,0.0069204152249135,0.0311418685121107,0.0622837370242214,0.726643598615917,0,0,0,0,0,0,0,0,0.0069204152249135,0.726643598615917,210,"51",289,"(Fleisch-/Gehacktes-)Klösschen /  (Fleisch-/Gehacktes-)Kloss /  (Brat-)Klösschen"
"ID1694","ID1694",1694,32,0,12,30,262,0,0,0,0,0,1,0,0,3,0.0941176470588235,0,0.0352941176470588,0.0882352941176471,0.770588235294118,0,0,0,0,0,0.00294117647058824,0,0,0.00882352941176471,0.770588235294118,262,"51",340,"(Fleisch-/Gehacktes-)Klösschen /  (Fleisch-/Gehacktes-)Kloss /  (Brat-)Klösschen"
"ID1695","ID1695",1695,14,0,3,23,79,0,0,1,0,0,0,0,0,0,0.116666666666667,0,0.025,0.191666666666667,0.658333333333333,0,0,0.00833333333333333,0,0,0,0,0,0,0.658333333333333,79,"51",120,"(Fleisch-/Gehacktes-)Klösschen /  (Fleisch-/Gehacktes-)Kloss /  (Brat-)Klösschen"
"ID1696","ID1696",1696,9,0,4,12,52,0,0,0,0,0,1,0,0,1,0.113924050632911,0,0.0506329113924051,0.151898734177215,0.658227848101266,0,0,0,0,0,0.0126582278481013,0,0,0.0126582278481013,0.658227848101266,52,"51",79,"(Fleisch-/Gehacktes-)Klösschen /  (Fleisch-/Gehacktes-)Kloss /  (Brat-)Klösschen"
"ID1697","ID1697",1697,8,2,17,50,88,0,0,0,0,0,1,0,0,4,0.0470588235294118,0.0117647058823529,0.1,0.294117647058824,0.517647058823529,0,0,0,0,0,0.00588235294117647,0,0,0.0235294117647059,0.517647058823529,88,"51",170,"(Fleisch-/Gehacktes-)Klösschen /  (Fleisch-/Gehacktes-)Kloss /  (Brat-)Klösschen"
"ID1698","ID1698",1698,6,0,10,32,47,0,0,0,0,0,0,0,0,0,0.0631578947368421,0,0.105263157894737,0.336842105263158,0.494736842105263,0,0,0,0,0,0,0,0,0,0.494736842105263,47,"51",95,"(Fleisch-/Gehacktes-)Klösschen /  (Fleisch-/Gehacktes-)Kloss /  (Brat-)Klösschen"
"ID1699","ID1699",1699,7,1,6,23,43,0,0,0,0,0,0,0,0,2,0.0853658536585366,0.0121951219512195,0.0731707317073171,0.280487804878049,0.524390243902439,0,0,0,0,0,0,0,0,0.024390243902439,0.524390243902439,43,"51",82,"(Fleisch-/Gehacktes-)Klösschen /  (Fleisch-/Gehacktes-)Kloss /  (Brat-)Klösschen"
"ID1700","ID1700",1700,11,0,16,63,72,0,0,0,0,0,0,0,0,1,0.0674846625766871,0,0.098159509202454,0.386503067484663,0.441717791411043,0,0,0,0,0,0,0,0,0.00613496932515337,0.441717791411043,72,"51",163,"(Fleisch-/Gehacktes-)Klösschen /  (Fleisch-/Gehacktes-)Kloss /  (Brat-)Klösschen"
"ID1701","ID1701",1701,11,0,15,23,44,0,0,0,0,0,0,0,0,0,0.118279569892473,0,0.161290322580645,0.247311827956989,0.473118279569892,0,0,0,0,0,0,0,0,0,0.473118279569892,44,"51",93,"(Fleisch-/Gehacktes-)Klösschen /  (Fleisch-/Gehacktes-)Kloss /  (Brat-)Klösschen"
"ID1702","ID1702",1702,21,0,19,38,68,0,0,0,0,1,0,1,0,0,0.141891891891892,0,0.128378378378378,0.256756756756757,0.459459459459459,0,0,0,0,0.00675675675675676,0,0.00675675675675676,0,0,0.459459459459459,68,"51",148,"(Fleisch-/Gehacktes-)Klösschen /  (Fleisch-/Gehacktes-)Kloss /  (Brat-)Klösschen"
"ID1703","ID1703",1703,16,0,35,44,39,0,0,0,0,0,0,0,0,0,0.119402985074627,0,0.261194029850746,0.328358208955224,0.291044776119403,0,0,0,0,0,0,0,0,0,0.328358208955224,44,"50",134,"(Brat-/Fleisch-)Klops"
"ID1704","ID1704",1704,133,1,451,375,185,0,0,2,0,0,13,0,0,4,0.11426116838488,0.000859106529209622,0.38745704467354,0.322164948453608,0.15893470790378,0,0,0.00171821305841924,0,0,0.0111683848797251,0,0,0.00343642611683849,0.38745704467354,451,"49",1164,"Bulette"
"ID1705","ID1705",1705,25,0,88,71,22,0,1,0,0,0,6,0,0,1,0.116822429906542,0,0.411214953271028,0.331775700934579,0.102803738317757,0,0.00467289719626168,0,0,0,0.0280373831775701,0,0,0.00467289719626168,0.411214953271028,88,"49",214,"Bulette"
"ID1706","ID1706",1706,257,6,1228,558,129,1,0,5,0,0,192,2,0,17,0.107306889352818,0.00250521920668058,0.512734864300626,0.232985386221294,0.0538622129436326,0.000417536534446764,0,0.00208768267223382,0,0,0.0801670146137787,0.000835073068893528,0,0.00709812108559499,0.512734864300626,1228,"49",2395,"Bulette"
"ID1707","ID1707",1707,78,2,367,170,49,0,0,1,0,0,82,1,0,4,0.103448275862069,0.0026525198938992,0.486737400530504,0.225464190981432,0.0649867374005305,0,0,0.0013262599469496,0,0,0.108753315649867,0.0013262599469496,0,0.00530503978779841,0.486737400530504,367,"49",754,"Bulette"
"ID1708","ID1708",1708,20,0,83,83,22,0,0,0,0,0,8,0,0,2,0.0917431192660551,0,0.380733944954128,0.380733944954128,0.100917431192661,0,0,0,0,0,0.036697247706422,0,0,0.00917431192660551,0.380733944954128,83,"49",218,"Bulette"
"ID1709","ID1709",1709,9,0,32,40,10,0,0,0,0,0,11,0,0,0,0.0882352941176471,0,0.313725490196078,0.392156862745098,0.0980392156862745,0,0,0,0,0,0.107843137254902,0,0,0,0.392156862745098,40,"50",102,"(Brat-/Fleisch-)Klops"
"ID1710","ID1710",1710,6,0,19,30,4,0,0,0,0,0,7,0,0,0,0.0909090909090909,0,0.287878787878788,0.454545454545455,0.0606060606060606,0,0,0,0,0,0.106060606060606,0,0,0,0.454545454545455,30,"50",66,"(Brat-/Fleisch-)Klops"
"ID1711","ID1711",1711,3,0,25,23,2,0,0,0,0,0,13,0,0,0,0.0454545454545455,0,0.378787878787879,0.348484848484849,0.0303030303030303,0,0,0,0,0,0.196969696969697,0,0,0,0.378787878787879,25,"49",66,"Bulette"
"ID1712","ID1712",1712,2,0,39,22,4,0,1,0,0,1,24,0,0,3,0.0208333333333333,0,0.40625,0.229166666666667,0.0416666666666667,0,0.0104166666666667,0,0,0.0104166666666667,0.25,0,0,0.03125,0.40625,39,"49",96,"Bulette"
"ID1713","ID1713",1713,14,0,64,95,4,0,0,2,0,0,24,1,0,4,0.0673076923076923,0,0.307692307692308,0.456730769230769,0.0192307692307692,0,0,0.00961538461538462,0,0,0.115384615384615,0.00480769230769231,0,0.0192307692307692,0.456730769230769,95,"50",208,"(Brat-/Fleisch-)Klops"
"ID1714","ID1714",1714,6,0,27,33,2,0,1,1,0,0,4,0,0,1,0.08,0,0.36,0.44,0.0266666666666667,0,0.0133333333333333,0.0133333333333333,0,0,0.0533333333333333,0,0,0.0133333333333333,0.44,33,"50",75,"(Brat-/Fleisch-)Klops"
"ID1715","ID1715",1715,6,0,35,48,3,0,0,0,0,0,7,0,0,0,0.0606060606060606,0,0.353535353535354,0.484848484848485,0.0303030303030303,0,0,0,0,0,0.0707070707070707,0,0,0,0.484848484848485,48,"50",99,"(Brat-/Fleisch-)Klops"
"ID1716","ID1716",1716,10,0,50,40,0,0,0,1,0,0,8,0,0,2,0.0900900900900901,0,0.45045045045045,0.36036036036036,0,0,0,0.00900900900900901,0,0,0.0720720720720721,0,0,0.018018018018018,0.45045045045045,50,"49",111,"Bulette"
"ID1717","ID1717",1717,22,1,129,91,2,0,0,0,0,0,14,0,0,3,0.083969465648855,0.00381679389312977,0.49236641221374,0.347328244274809,0.00763358778625954,0,0,0,0,0,0.0534351145038168,0,0,0.0114503816793893,0.49236641221374,129,"49",262,"Bulette"
"ID1718","ID1718",1718,9,2,137,76,2,0,0,0,0,0,8,0,0,4,0.0378151260504202,0.00840336134453781,0.57563025210084,0.319327731092437,0.00840336134453781,0,0,0,0,0,0.0336134453781513,0,0,0.0168067226890756,0.57563025210084,137,"49",238,"Bulette"
"ID1719","ID1719",1719,5,0,33,25,2,0,1,1,0,0,1,0,0,0,0.0735294117647059,0,0.485294117647059,0.367647058823529,0.0294117647058824,0,0.0147058823529412,0.0147058823529412,0,0,0.0147058823529412,0,0,0,0.485294117647059,33,"49",68,"Bulette"
"ID1720","ID1720",1720,1,0,31,33,1,0,0,0,0,0,3,0,0,0,0.0144927536231884,0,0.449275362318841,0.478260869565217,0.0144927536231884,0,0,0,0,0,0.0434782608695652,0,0,0,0.478260869565217,33,"50",69,"(Brat-/Fleisch-)Klops"
"ID1721","ID1721",1721,1,0,35,34,3,0,0,0,0,0,5,0,0,6,0.0119047619047619,0,0.416666666666667,0.404761904761905,0.0357142857142857,0,0,0,0,0,0.0595238095238095,0,0,0.0714285714285714,0.416666666666667,35,"49",84,"Bulette"
"ID1722","ID1722",1722,513,1,10,1,1,0,0,0,0,0,0,0,0,4,0.967924528301887,0.00188679245283019,0.0188679245283019,0.00188679245283019,0.00188679245283019,0,0,0,0,0,0,0,0,0.00754716981132075,0.967924528301887,513,"47",530,"Frikadelle"
"ID1723","ID1723",1723,353,3,6,2,0,0,0,0,0,0,0,0,0,2,0.96448087431694,0.00819672131147541,0.0163934426229508,0.00546448087431694,0,0,0,0,0,0,0,0,0,0.00546448087431694,0.96448087431694,353,"47",366,"Frikadelle"
"ID1724","ID1724",1724,1076,0,28,6,2,0,0,2,0,0,1,0,0,3,0.962432915921288,0,0.0250447227191413,0.00536672629695885,0.00178890876565295,0,0,0.00178890876565295,0,0,0.000894454382826476,0,0,0.00268336314847943,0.962432915921288,1076,"47",1118,"Frikadelle"
