"id","hexID","X73","X74","X75","X76","X77","X78","X79","X81","X82","rel_73","rel_74","rel_75","rel_76","rel_77","rel_78","rel_79","rel_81","rel_82","relMax","absMax","maxLevel","total","antwort"
"ID1969","ID1969",1969,39,42,48,192,0,0,2,27,0,0.111428571428571,0.12,0.137142857142857,0.548571428571429,0,0,0.00571428571428571,0.0771428571428571,0,0.548571428571429,192,"76",350,"Puschen"
"ID1970","ID1970",1970,36,27,91,294,1,0,1,24,0,0.0759493670886076,0.0569620253164557,0.191983122362869,0.620253164556962,0.00210970464135021,0,0.00210970464135021,0.0506329113924051,0,0.620253164556962,294,"76",474,"Puschen"
"ID1971","ID1971",1971,41,58,136,480,0,0,0,30,0,0.0550335570469799,0.0778523489932886,0.18255033557047,0.644295302013423,0,0,0,0.0402684563758389,0,0.644295302013423,480,"76",745,"Puschen"
"ID1972","ID1972",1972,80,84,199,583,0,1,5,82,0,0.0773694390715667,0.0812379110251451,0.192456479690522,0.563829787234043,0,0.000967117988394584,0.00483558994197292,0.0793036750483559,0,0.563829787234043,583,"76",1034,"Puschen"
"ID1973","ID1973",1973,39,49,50,216,0,0,2,37,0,0.099236641221374,0.124681933842239,0.127226463104326,0.549618320610687,0,0,0.00508905852417303,0.094147582697201,0,0.549618320610687,216,"76",393,"Puschen"
"ID1974","ID1974",1974,34,31,17,132,0,0,2,34,0,0.136,0.124,0.068,0.528,0,0,0.008,0.136,0,0.528,132,"76",250,"Puschen"
"ID1975","ID1975",1975,51,35,23,116,0,0,0,40,0,0.192452830188679,0.132075471698113,0.0867924528301887,0.437735849056604,0,0,0,0.150943396226415,0,0.437735849056604,116,"76",265,"Puschen"
"ID1976","ID1976",1976,66,47,30,171,0,0,1,77,0,0.168367346938776,0.119897959183673,0.076530612244898,0.436224489795918,0,0,0.00255102040816327,0.196428571428571,0,0.436224489795918,171,"76",392,"Puschen"
"ID1977","ID1977",1977,80,61,18,170,0,0,0,100,1,0.186046511627907,0.141860465116279,0.0418604651162791,0.395348837209302,0,0,0,0.232558139534884,0.00232558139534884,0.395348837209302,170,"76",430,"Puschen"
"ID1978","ID1978",1978,125,94,39,287,0,0,3,154,0,0.178062678062678,0.133903133903134,0.0555555555555556,0.408831908831909,0,0,0.00427350427350427,0.219373219373219,0,0.408831908831909,287,"76",702,"Puschen"
"ID1979","ID1979",1979,103,59,35,165,0,0,1,94,0,0.225382932166302,0.12910284463895,0.0765864332603939,0.361050328227571,0,0,0.00218818380743982,0.205689277899344,0,0.361050328227571,165,"76",457,"Puschen"
"ID1980","ID1980",1980,67,35,13,76,1,0,1,43,0,0.283898305084746,0.148305084745763,0.0550847457627119,0.322033898305085,0.00423728813559322,0,0.00423728813559322,0.182203389830508,0,0.322033898305085,76,"76",236,"Puschen"
"ID1981","ID1981",1981,216,143,47,216,1,1,1,250,0,0.246857142857143,0.163428571428571,0.0537142857142857,0.246857142857143,0.00114285714285714,0.00114285714285714,0.00114285714285714,0.285714285714286,0,0.285714285714286,250,"81",875,"Hausschuhe"
"ID1982","ID1982",1982,717,368,152,564,2,1,5,935,0,0.261297376093294,0.134110787172012,0.0553935860058309,0.205539358600583,0.000728862973760933,0.000364431486880466,0.00182215743440233,0.340743440233236,0,0.340743440233236,935,"81",2744,"Hausschuhe"
"ID1983","ID1983",1983,70,35,6,42,0,1,1,65,0,0.318181818181818,0.159090909090909,0.0272727272727273,0.190909090909091,0,0.00454545454545455,0.00454545454545455,0.295454545454545,0,0.318181818181818,70,"73",220,"Latschen"
"ID1984","ID1984",1984,52,37,13,40,0,0,0,68,0,0.247619047619048,0.176190476190476,0.0619047619047619,0.19047619047619,0,0,0,0.323809523809524,0,0.323809523809524,68,"81",210,"Hausschuhe"
"ID1985","ID1985",1985,147,59,34,56,1,0,1,137,0,0.337931034482759,0.135632183908046,0.0781609195402299,0.128735632183908,0.00229885057471264,0,0.00229885057471264,0.314942528735632,0,0.337931034482759,147,"73",435,"Latschen"
"ID1986","ID1986",1986,18,10,16,7,0,0,1,23,0,0.24,0.133333333333333,0.213333333333333,0.0933333333333333,0,0,0.0133333333333333,0.306666666666667,0,0.306666666666667,23,"81",75,"Hausschuhe"
"ID1987","ID1987",1987,16,9,18,2,0,0,0,11,0,0.285714285714286,0.160714285714286,0.321428571428571,0.0357142857142857,0,0,0,0.196428571428571,0,0.321428571428571,18,"75",56,"Schlapfen/Schlappen"
"ID1988","ID1988",1988,77,35,64,15,0,0,0,60,0,0.306772908366534,0.139442231075697,0.254980079681275,0.0597609561752988,0,0,0,0.239043824701195,0,0.306772908366534,77,"73",251,"Latschen"
"ID1989","ID1989",1989,112,37,99,13,0,0,0,102,2,0.306849315068493,0.101369863013699,0.271232876712329,0.0356164383561644,0,0,0,0.279452054794521,0.00547945205479452,0.306849315068493,112,"73",365,"Latschen"
"ID1990","ID1990",1990,38,23,25,3,0,0,1,39,0,0.294573643410853,0.178294573643411,0.193798449612403,0.0232558139534884,0,0,0.00775193798449612,0.302325581395349,0,0.302325581395349,39,"81",129,"Hausschuhe"
"ID1991","ID1991",1991,3,3,5,0,0,0,0,10,0,0.142857142857143,0.142857142857143,0.238095238095238,0,0,0,0,0.476190476190476,0,0.476190476190476,10,"81",21,"Hausschuhe"
"ID1992","ID1992",1992,14,7,9,1,0,0,0,8,0,0.358974358974359,0.179487179487179,0.230769230769231,0.0256410256410256,0,0,0,0.205128205128205,0,0.358974358974359,14,"73",39,"Latschen"
"ID1993","ID1993",1993,15,1,5,1,0,0,0,9,0,0.483870967741935,0.032258064516129,0.161290322580645,0.032258064516129,0,0,0,0.290322580645161,0,0.483870967741935,15,"73",31,"Latschen"
"ID1994","ID1994",1994,19,3,4,1,0,0,0,6,0,0.575757575757576,0.0909090909090909,0.121212121212121,0.0303030303030303,0,0,0,0.181818181818182,0,0.575757575757576,19,"73",33,"Latschen"
"ID1995","ID1995",1995,23,8,1,2,0,0,0,15,0,0.469387755102041,0.163265306122449,0.0204081632653061,0.0408163265306122,0,0,0,0.306122448979592,0,0.469387755102041,23,"73",49,"Latschen"
"ID1996","ID1996",1996,32,13,1,5,0,0,0,11,0,0.516129032258065,0.209677419354839,0.0161290322580645,0.0806451612903226,0,0,0,0.17741935483871,0,0.516129032258065,32,"73",62,"Latschen"
"ID1997","ID1997",1997,46,12,2,2,0,0,0,21,0,0.55421686746988,0.144578313253012,0.0240963855421687,0.0240963855421687,0,0,0,0.253012048192771,0,0.55421686746988,46,"73",83,"Latschen"
"ID1998","ID1998",1998,46,18,1,1,0,0,0,23,0,0.51685393258427,0.202247191011236,0.0112359550561798,0.0112359550561798,0,0,0,0.258426966292135,0,0.51685393258427,46,"73",89,"Latschen"
"ID1999","ID1999",1999,83,16,5,4,0,0,1,28,0,0.605839416058394,0.116788321167883,0.0364963503649635,0.0291970802919708,0,0,0.0072992700729927,0.204379562043796,0,0.605839416058394,83,"73",137,"Latschen"
"ID2000","ID2000",2000,78,14,2,4,1,0,1,42,0,0.549295774647887,0.0985915492957746,0.0140845070422535,0.028169014084507,0.00704225352112676,0,0.00704225352112676,0.295774647887324,0,0.549295774647887,78,"73",142,"Latschen"
"ID2001","ID2001",2001,79,9,4,4,0,0,2,38,0,0.580882352941177,0.0661764705882353,0.0294117647058824,0.0294117647058824,0,0,0.0147058823529412,0.279411764705882,0,0.580882352941177,79,"73",136,"Latschen"
"ID2002","ID2002",2002,35,9,3,1,0,1,0,10,0,0.593220338983051,0.152542372881356,0.0508474576271186,0.0169491525423729,0,0.0169491525423729,0,0.169491525423729,0,0.593220338983051,35,"73",59,"Latschen"
"ID2003","ID2003",2003,43,6,3,2,0,0,0,19,0,0.589041095890411,0.0821917808219178,0.0410958904109589,0.0273972602739726,0,0,0,0.26027397260274,0,0.589041095890411,43,"73",73,"Latschen"
"ID2004","ID2004",2004,58,5,1,0,0,0,1,11,0,0.763157894736842,0.0657894736842105,0.0131578947368421,0,0,0,0.0131578947368421,0.144736842105263,0,0.763157894736842,58,"73",76,"Latschen"
"ID2005","ID2005",2005,42,7,1,0,0,0,0,10,0,0.7,0.116666666666667,0.0166666666666667,0,0,0,0,0.166666666666667,0,0.7,42,"73",60,"Latschen"
"ID2006","ID2006",2006,77,7,0,7,0,0,0,26,2,0.647058823529412,0.0588235294117647,0,0.0588235294117647,0,0,0,0.218487394957983,0.0168067226890756,0.647058823529412,77,"73",119,"Latschen"
"ID2007","ID2007",2007,137,15,4,6,0,0,0,42,0,0.67156862745098,0.0735294117647059,0.0196078431372549,0.0294117647058824,0,0,0,0.205882352941176,0,0.67156862745098,137,"73",204,"Latschen"
"ID2008","ID2008",2008,111,291,102,67,0,0,6,47,0,0.177884615384615,0.466346153846154,0.163461538461538,0.107371794871795,0,0,0.00961538461538462,0.0753205128205128,0,0.466346153846154,291,"74",624,"Pantoffeln"
"ID2009","ID2009",2009,37,127,39,34,0,0,5,19,0,0.14176245210728,0.486590038314176,0.149425287356322,0.130268199233716,0,0,0.0191570881226054,0.0727969348659004,0,0.486590038314176,127,"74",261,"Pantoffeln"
"ID2010","ID2010",2010,38,204,38,29,0,0,2,17,0,0.115853658536585,0.621951219512195,0.115853658536585,0.0884146341463415,0,0,0.00609756097560976,0.0518292682926829,0,0.621951219512195,204,"74",328,"Pantoffeln"
"ID2011","ID2011",2011,27,109,37,23,0,0,1,11,0,0.129807692307692,0.524038461538462,0.177884615384615,0.110576923076923,0,0,0.00480769230769231,0.0528846153846154,0,0.524038461538462,109,"74",208,"Pantoffeln"
"ID2012","ID2012",2012,25,88,43,63,0,0,3,14,1,0.105485232067511,0.371308016877637,0.181434599156118,0.265822784810127,0,0,0.0126582278481013,0.0590717299578059,0.00421940928270042,0.371308016877637,88,"74",237,"Pantoffeln"
"ID2013","ID2013",2013,54,115,62,275,1,0,1,68,0,0.09375,0.199652777777778,0.107638888888889,0.477430555555556,0.00173611111111111,0,0.00173611111111111,0.118055555555556,0,0.477430555555556,275,"76",576,"Puschen"
"ID2014","ID2014",2014,46,63,34,186,0,0,5,38,0,0.123655913978495,0.169354838709677,0.0913978494623656,0.5,0,0,0.0134408602150538,0.102150537634409,0,0.5,186,"76",372,"Puschen"
"ID2015","ID2015",2015,22,35,23,96,0,0,0,18,0,0.11340206185567,0.180412371134021,0.118556701030928,0.494845360824742,0,0,0,0.0927835051546392,0,0.494845360824742,96,"76",194,"Puschen"
"ID2016","ID2016",2016,13,20,37,105,0,0,1,14,0,0.068421052631579,0.105263157894737,0.194736842105263,0.552631578947368,0,0,0.00526315789473684,0.0736842105263158,0,0.552631578947368,105,"76",190,"Puschen"
"ID2017","ID2017",2017,39,29,80,217,0,0,2,30,0,0.0982367758186398,0.0730478589420655,0.201511335012594,0.546599496221662,0,0,0.00503778337531486,0.0755667506297229,0,0.546599496221662,217,"76",397,"Puschen"
"ID2018","ID2018",2018,17,35,65,140,0,0,1,16,1,0.0618181818181818,0.127272727272727,0.236363636363636,0.509090909090909,0,0,0.00363636363636364,0.0581818181818182,0.00363636363636364,0.509090909090909,140,"76",275,"Puschen"
"ID2019","ID2019",2019,59,48,159,387,2,0,2,43,0,0.0842857142857143,0.0685714285714286,0.227142857142857,0.552857142857143,0.00285714285714286,0,0.00285714285714286,0.0614285714285714,0,0.552857142857143,387,"76",700,"Puschen"
"ID2020","ID2020",2020,53,27,48,155,0,0,0,27,0,0.170967741935484,0.0870967741935484,0.154838709677419,0.5,0,0,0,0.0870967741935484,0,0.5,155,"76",310,"Puschen"
"ID2021","ID2021",2021,50,32,30,125,1,0,1,42,0,0.177935943060498,0.113879003558719,0.106761565836299,0.444839857651246,0.00355871886120996,0,0.00355871886120996,0.149466192170818,0,0.444839857651246,125,"76",281,"Puschen"
"ID2022","ID2022",2022,96,71,48,226,1,0,1,144,0,0.163543441226576,0.120954003407155,0.0817717206132879,0.385008517887564,0.00170357751277683,0,0.00170357751277683,0.245315161839864,0,0.385008517887564,226,"76",587,"Puschen"
"ID2023","ID2023",2023,293,239,73,470,1,1,2,404,0,0.197572488199595,0.161159811193527,0.0492245448415374,0.316925151719488,0.000674308833445718,0.000674308833445718,0.00134861766689144,0.27242076871207,0,0.316925151719488,470,"76",1483,"Puschen"
"ID2024","ID2024",2024,999,929,297,1948,3,1,16,1609,2,0.172122674017919,0.160062026188835,0.051171605789111,0.335630599586492,0.000516884906960717,0.000172294968986906,0.00275671950379049,0.277222605099931,0.000344589937973811,0.335630599586492,1948,"76",5804,"Puschen"
"ID2025","ID2025",2025,121,111,30,191,2,0,1,139,0,0.203361344537815,0.186554621848739,0.0504201680672269,0.321008403361345,0.00336134453781513,0,0.00168067226890756,0.233613445378151,0,0.321008403361345,191,"76",595,"Puschen"
"ID2026","ID2026",2026,69,62,13,160,1,1,2,63,0,0.185983827493261,0.16711590296496,0.0350404312668464,0.431266846361186,0.00269541778975741,0.00269541778975741,0.00539083557951483,0.169811320754717,0,0.431266846361186,160,"76",371,"Puschen"
"ID2027","ID2027",2027,125,68,33,155,0,0,2,119,0,0.249003984063745,0.135458167330677,0.0657370517928287,0.308764940239044,0,0,0.00398406374501992,0.237051792828685,0,0.308764940239044,155,"76",502,"Puschen"
"ID2028","ID2028",2028,150,115,38,174,1,1,5,169,0,0.229709035222052,0.176110260336907,0.0581929555895865,0.26646248085758,0.00153139356814701,0.00153139356814701,0.00765696784073507,0.258805513016845,0,0.26646248085758,174,"76",653,"Puschen"
"ID2029","ID2029",2029,185,90,36,188,0,0,2,204,0,0.26241134751773,0.127659574468085,0.051063829787234,0.266666666666667,0,0,0.00283687943262411,0.28936170212766,0,0.28936170212766,204,"81",705,"Hausschuhe"
"ID2030","ID2030",2030,244,96,38,141,0,1,2,252,1,0.314838709677419,0.123870967741935,0.0490322580645161,0.181935483870968,0,0.00129032258064516,0.00258064516129032,0.325161290322581,0.00129032258064516,0.325161290322581,252,"81",775,"Hausschuhe"
"ID2031","ID2031",2031,39,15,7,30,1,0,0,46,0,0.282608695652174,0.108695652173913,0.0507246376811594,0.217391304347826,0.0072463768115942,0,0,0.333333333333333,0,0.333333333333333,46,"81",138,"Hausschuhe"
"ID2032","ID2032",2032,15,7,10,12,0,0,0,11,0,0.272727272727273,0.127272727272727,0.181818181818182,0.218181818181818,0,0,0,0.2,0,0.272727272727273,15,"73",55,"Latschen"
"ID2033","ID2033",2033,12,2,12,5,0,1,0,9,0,0.292682926829268,0.0487804878048781,0.292682926829268,0.121951219512195,0,0.024390243902439,0,0.219512195121951,0,0.292682926829268,12,"73",41,"Latschen"
"ID2034","ID2034",2034,29,14,31,6,0,0,0,21,0,0.287128712871287,0.138613861386139,0.306930693069307,0.0594059405940594,0,0,0,0.207920792079208,0,0.306930693069307,31,"75",101,"Schlapfen/Schlappen"
"ID2035","ID2035",2035,6,0,14,3,0,0,0,9,1,0.181818181818182,0,0.424242424242424,0.0909090909090909,0,0,0,0.272727272727273,0.0303030303030303,0.424242424242424,14,"75",33,"Schlapfen/Schlappen"
"ID2036","ID2036",2036,23,2,24,1,0,0,1,20,0,0.323943661971831,0.028169014084507,0.338028169014085,0.0140845070422535,0,0,0.0140845070422535,0.28169014084507,0,0.338028169014085,24,"75",71,"Schlapfen/Schlappen"
"ID2037","ID2037",2037,22,6,14,4,0,0,0,18,0,0.34375,0.09375,0.21875,0.0625,0,0,0,0.28125,0,0.34375,22,"73",64,"Latschen"
"ID2038","ID2038",2038,51,6,20,2,0,0,2,35,0,0.439655172413793,0.0517241379310345,0.172413793103448,0.0172413793103448,0,0,0.0172413793103448,0.301724137931034,0,0.439655172413793,51,"73",116,"Latschen"
"ID2039","ID2039",2039,14,4,6,2,0,0,0,7,0,0.424242424242424,0.121212121212121,0.181818181818182,0.0606060606060606,0,0,0,0.212121212121212,0,0.424242424242424,14,"73",33,"Latschen"
"ID2040","ID2040",2040,96,23,6,10,0,0,0,40,0,0.548571428571429,0.131428571428571,0.0342857142857143,0.0571428571428571,0,0,0,0.228571428571429,0,0.548571428571429,96,"73",175,"Latschen"
"ID2041","ID2041",2041,153,25,9,18,0,0,0,61,0,0.575187969924812,0.093984962406015,0.0338345864661654,0.0676691729323308,0,0,0,0.229323308270677,0,0.575187969924812,153,"73",266,"Latschen"
"ID2042","ID2042",2042,50,14,2,4,0,0,0,21,0,0.549450549450549,0.153846153846154,0.021978021978022,0.043956043956044,0,0,0,0.230769230769231,0,0.549450549450549,50,"73",91,"Latschen"
"ID2043","ID2043",2043,157,51,7,17,0,0,2,101,0,0.46865671641791,0.152238805970149,0.0208955223880597,0.0507462686567164,0,0,0.00597014925373134,0.301492537313433,0,0.46865671641791,157,"73",335,"Latschen"
"ID2044","ID2044",2044,556,144,35,43,0,0,1,352,1,0.491166077738516,0.127208480565371,0.0309187279151943,0.0379858657243816,0,0,0.00088339222614841,0.31095406360424,0.00088339222614841,0.491166077738516,556,"73",1132,"Latschen"
"ID2045","ID2045",2045,366,117,39,43,0,0,5,244,0,0.44963144963145,0.143734643734644,0.0479115479115479,0.0528255528255528,0,0,0.00614250614250614,0.2997542997543,0,0.44963144963145,366,"73",814,"Latschen"
"ID2046","ID2046",2046,899,290,74,129,0,2,12,507,3,0.469206680584551,0.151356993736952,0.0386221294363257,0.0673277661795407,0,0.00104384133611691,0.00626304801670146,0.264613778705637,0.00156576200417537,0.469206680584551,899,"73",1916,"Latschen"
"ID2047","ID2047",2047,588,151,35,58,0,0,5,344,2,0.497041420118343,0.127641589180051,0.029585798816568,0.0490278951817413,0,0,0.00422654268808115,0.290786136939983,0.00169061707523246,0.497041420118343,588,"73",1183,"Latschen"
"ID2048","ID2048",2048,202,38,7,12,0,0,2,89,0,0.577142857142857,0.108571428571429,0.02,0.0342857142857143,0,0,0.00571428571428571,0.254285714285714,0,0.577142857142857,202,"73",350,"Latschen"
"ID2049","ID2049",2049,62,12,2,2,0,0,0,31,1,0.563636363636364,0.109090909090909,0.0181818181818182,0.0181818181818182,0,0,0,0.281818181818182,0.00909090909090909,0.563636363636364,62,"73",110,"Latschen"
"ID2050","ID2050",2050,249,27,7,7,0,0,1,67,0,0.695530726256983,0.0754189944134078,0.0195530726256983,0.0195530726256983,0,0,0.00279329608938547,0.187150837988827,0,0.695530726256983,249,"73",358,"Latschen"
"ID2051","ID2051",2051,30,1,0,2,0,0,0,11,0,0.681818181818182,0.0227272727272727,0,0.0454545454545455,0,0,0,0.25,0,0.681818181818182,30,"73",44,"Latschen"
"ID2052","ID2052",2052,158,20,1,6,0,0,0,44,0,0.689956331877729,0.0873362445414847,0.00436681222707424,0.0262008733624454,0,0,0,0.192139737991266,0,0.689956331877729,158,"73",229,"Latschen"
"ID2053","ID2053",2053,3,9,10,2,0,0,1,3,0,0.107142857142857,0.321428571428571,0.357142857142857,0.0714285714285714,0,0,0.0357142857142857,0.107142857142857,0,0.357142857142857,10,"75",28,"Schlapfen/Schlappen"
"ID2054","ID2054",2054,62,95,62,24,0,0,7,7,0,0.24124513618677,0.369649805447471,0.24124513618677,0.0933852140077821,0,0,0.0272373540856031,0.0272373540856031,0,0.369649805447471,95,"74",257,"Pantoffeln"
"ID2055","ID2055",2055,168,337,146,101,0,0,7,53,0,0.206896551724138,0.415024630541872,0.179802955665025,0.124384236453202,0,0,0.00862068965517241,0.0652709359605911,0,0.415024630541872,337,"74",812,"Pantoffeln"
"ID2056","ID2056",2056,102,220,74,59,1,0,1,42,0,0.204408817635271,0.440881763527054,0.148296593186373,0.118236472945892,0.00200400801603206,0,0.00200400801603206,0.0841683366733467,0,0.440881763527054,220,"74",499,"Pantoffeln"
"ID2057","ID2057",2057,131,264,77,73,0,0,3,64,0,0.214052287581699,0.431372549019608,0.125816993464052,0.119281045751634,0,0,0.00490196078431373,0.104575163398693,0,0.431372549019608,264,"74",612,"Pantoffeln"
"ID2058","ID2058",2058,15,53,14,10,0,0,2,2,0,0.15625,0.552083333333333,0.145833333333333,0.104166666666667,0,0,0.0208333333333333,0.0208333333333333,0,0.552083333333333,53,"74",96,"Pantoffeln"
"ID2059","ID2059",2059,10,29,19,19,0,0,1,5,0,0.120481927710843,0.349397590361446,0.228915662650602,0.228915662650602,0,0,0.0120481927710843,0.0602409638554217,0,0.349397590361446,29,"74",83,"Pantoffeln"
"ID2060","ID2060",2060,22,49,23,50,0,0,0,6,0,0.146666666666667,0.326666666666667,0.153333333333333,0.333333333333333,0,0,0,0.04,0,0.333333333333333,50,"76",150,"Puschen"
"ID2061","ID2061",2061,24,25,17,61,0,0,1,17,1,0.164383561643836,0.171232876712329,0.116438356164384,0.417808219178082,0,0,0.00684931506849315,0.116438356164384,0.00684931506849315,0.417808219178082,61,"76",146,"Puschen"
"ID2062","ID2062",2062,30,50,21,44,0,0,1,30,0,0.170454545454545,0.284090909090909,0.119318181818182,0.25,0,0,0.00568181818181818,0.170454545454545,0,0.284090909090909,50,"74",176,"Pantoffeln"
"ID2063","ID2063",2063,14,18,19,42,1,0,2,6,0,0.137254901960784,0.176470588235294,0.186274509803922,0.411764705882353,0.00980392156862745,0,0.0196078431372549,0.0588235294117647,0,0.411764705882353,42,"76",102,"Puschen"
"ID2064","ID2064",2064,15,7,13,36,0,0,1,9,0,0.185185185185185,0.0864197530864197,0.160493827160494,0.444444444444444,0,0,0.0123456790123457,0.111111111111111,0,0.444444444444444,36,"76",81,"Puschen"
"ID2065","ID2065",2065,13,16,21,52,0,0,1,11,1,0.11304347826087,0.139130434782609,0.182608695652174,0.452173913043478,0,0,0.00869565217391304,0.0956521739130435,0.00869565217391304,0.452173913043478,52,"76",115,"Puschen"
"ID2066","ID2066",2066,18,12,22,56,1,0,0,6,0,0.156521739130435,0.104347826086957,0.191304347826087,0.48695652173913,0.00869565217391304,0,0,0.0521739130434783,0,0.48695652173913,56,"76",115,"Puschen"
"ID2067","ID2067",2067,29,12,21,77,1,0,0,18,0,0.183544303797468,0.0759493670886076,0.132911392405063,0.487341772151899,0.00632911392405063,0,0,0.113924050632911,0,0.487341772151899,77,"76",158,"Puschen"
"ID2068","ID2068",2068,33,15,18,58,0,0,0,15,0,0.237410071942446,0.107913669064748,0.129496402877698,0.41726618705036,0,0,0,0.107913669064748,0,0.41726618705036,58,"76",139,"Puschen"
"ID2069","ID2069",2069,118,58,32,181,0,0,1,88,0,0.246861924686192,0.121338912133891,0.0669456066945607,0.378661087866109,0,0,0.00209205020920502,0.184100418410042,0,0.378661087866109,181,"76",478,"Puschen"
"ID2070","ID2070",2070,65,40,11,118,0,1,2,77,0,0.207006369426752,0.127388535031847,0.035031847133758,0.375796178343949,0,0.00318471337579618,0.00636942675159236,0.245222929936306,0,0.375796178343949,118,"76",314,"Puschen"
"ID2071","ID2071",2071,83,70,27,141,0,0,0,120,0,0.188208616780045,0.158730158730159,0.0612244897959184,0.319727891156463,0,0,0,0.272108843537415,0,0.319727891156463,141,"76",441,"Puschen"
"ID2072","ID2072",2072,71,63,24,120,2,0,1,106,0,0.183462532299742,0.162790697674419,0.062015503875969,0.310077519379845,0.00516795865633075,0,0.00258397932816537,0.27390180878553,0,0.310077519379845,120,"76",387,"Puschen"
"ID2073","ID2073",2073,57,36,15,90,0,1,0,47,0,0.231707317073171,0.146341463414634,0.0609756097560976,0.365853658536585,0,0.0040650406504065,0,0.191056910569106,0,0.365853658536585,90,"76",246,"Puschen"
"ID2074","ID2074",2074,33,29,9,64,0,0,0,33,0,0.196428571428571,0.172619047619048,0.0535714285714286,0.380952380952381,0,0,0,0.196428571428571,0,0.380952380952381,64,"76",168,"Puschen"
"ID2075","ID2075",2075,32,56,7,57,0,0,0,42,0,0.164948453608247,0.288659793814433,0.0360824742268041,0.293814432989691,0,0,0,0.216494845360825,0,0.293814432989691,57,"76",194,"Puschen"
"ID2076","ID2076",2076,122,62,25,145,0,0,2,115,0,0.259023354564756,0.131634819532909,0.0530785562632696,0.307855626326964,0,0,0.00424628450106157,0.24416135881104,0,0.307855626326964,145,"76",471,"Puschen"
"ID2077","ID2077",2077,61,26,13,47,0,0,3,42,0,0.317708333333333,0.135416666666667,0.0677083333333333,0.244791666666667,0,0,0.015625,0.21875,0,0.317708333333333,61,"73",192,"Latschen"
"ID2078","ID2078",2078,55,22,4,40,0,0,0,67,0,0.292553191489362,0.117021276595745,0.0212765957446809,0.212765957446809,0,0,0,0.356382978723404,0,0.356382978723404,67,"81",188,"Hausschuhe"
"ID2079","ID2079",2079,15,5,11,4,0,0,0,23,0,0.258620689655172,0.0862068965517241,0.189655172413793,0.0689655172413793,0,0,0,0.396551724137931,0,0.396551724137931,23,"81",58,"Hausschuhe"
"ID2080","ID2080",2080,15,4,15,2,0,0,0,11,0,0.319148936170213,0.0851063829787234,0.319148936170213,0.0425531914893617,0,0,0,0.234042553191489,0,0.319148936170213,15,"73",47,"Latschen"
"ID2081","ID2081",2081,28,5,24,5,0,0,0,22,0,0.333333333333333,0.0595238095238095,0.285714285714286,0.0595238095238095,0,0,0,0.261904761904762,0,0.333333333333333,28,"73",84,"Latschen"
"ID2082","ID2082",2082,24,4,15,4,0,0,0,13,0,0.4,0.0666666666666667,0.25,0.0666666666666667,0,0,0,0.216666666666667,0,0.4,24,"73",60,"Latschen"
"ID2083","ID2083",2083,19,4,18,3,0,0,0,16,0,0.316666666666667,0.0666666666666667,0.3,0.05,0,0,0,0.266666666666667,0,0.316666666666667,19,"73",60,"Latschen"
"ID2084","ID2084",2084,65,11,39,4,0,0,0,29,0,0.439189189189189,0.0743243243243243,0.263513513513513,0.027027027027027,0,0,0,0.195945945945946,0,0.439189189189189,65,"73",148,"Latschen"
"ID2085","ID2085",2085,28,4,24,3,0,0,0,21,0,0.35,0.05,0.3,0.0375,0,0,0,0.2625,0,0.35,28,"73",80,"Latschen"
"ID2086","ID2086",2086,11,4,3,0,0,1,0,8,0,0.407407407407407,0.148148148148148,0.111111111111111,0,0,0.037037037037037,0,0.296296296296296,0,0.407407407407407,11,"73",27,"Latschen"
"ID2087","ID2087",2087,58,6,5,4,0,0,0,24,0,0.597938144329897,0.0618556701030928,0.0515463917525773,0.0412371134020619,0,0,0,0.247422680412371,0,0.597938144329897,58,"73",97,"Latschen"
"ID2088","ID2088",2088,69,17,6,4,0,0,0,22,0,0.584745762711864,0.144067796610169,0.0508474576271186,0.0338983050847458,0,0,0,0.186440677966102,0,0.584745762711864,69,"73",118,"Latschen"
"ID2089","ID2089",2089,35,7,2,2,0,0,1,14,0,0.573770491803279,0.114754098360656,0.0327868852459016,0.0327868852459016,0,0,0.0163934426229508,0.229508196721311,0,0.573770491803279,35,"73",61,"Latschen"
"ID2090","ID2090",2090,46,9,2,6,0,0,0,11,0,0.621621621621622,0.121621621621622,0.027027027027027,0.0810810810810811,0,0,0,0.148648648648649,0,0.621621621621622,46,"73",74,"Latschen"
"ID2091","ID2091",2091,177,45,8,12,0,0,0,98,1,0.519061583577713,0.131964809384164,0.0234604105571848,0.0351906158357771,0,0,0,0.287390029325513,0.00293255131964809,0.519061583577713,177,"73",341,"Latschen"
"ID2092","ID2092",2092,556,160,38,67,1,1,5,405,1,0.450567260940032,0.129659643435981,0.0307941653160454,0.0542949756888169,0.000810372771474878,0.000810372771474878,0.00405186385737439,0.328200972447326,0.000810372771474878,0.450567260940032,556,"73",1234,"Latschen"
"ID2093","ID2093",2093,5133,1656,380,679,5,3,58,2969,18,0.47087423172186,0.151912668562517,0.0348591872305293,0.0622878634987616,0.000458673516191175,0.000275204109714705,0.00532061278781763,0.27236033391432,0.00165122465828823,0.47087423172186,5133,"73",10901,"Latschen"
"ID2094","ID2094",2094,2718,808,186,345,4,1,31,1550,12,0.480636604774536,0.14288240495137,0.0328912466843501,0.0610079575596817,0.000707338638373121,0.00017683465959328,0.00548187444739169,0.274093722369584,0.00212201591511936,0.480636604774536,2718,"73",5655,"Latschen"
